"Drug","02-19-2021"
"ivermectin",2104
"hydroxychloroquine",271
"leronlimab",46
"remdesivir",46
"colchicine",43
"quercetin",42
"azithromycin",38
"budesonide",33
"chloroquine",33
"dexamethasone",30
"calcifediol",22
"doxycycline",21
"maraviroc",21
"metformin",20
"ibuprofen",19
"niacin",19
"cholecalciferol",18
"clarithromycin",16
"fluvoxamine",15
"aviptadil",14
"fentanyl",12
"favipiravir",11
"mmda",9
"penicillin",9
"ivabradine",8
"acetaminophen",7
"dopamine",7
"thalidomide",7
"artesunate",6
"astaxanthin",6
"famotidine",6
"talopram",6
"bromhexine",5
"ebselen",5
"estradiol",5
"nitazoxanide",5
"sarilumab",5
"amantadine",4
"berberine",4
"boron",4
"camostat",4
"curcumin",4
"fenbendazole",4
"plitidepsin",4
"ruxolitinib",4
"ryanodine",4
"siltuximab",4
"actemra",3
"chlorine dioxide",3
"ciclesonide",3
"forskolin",3
"ketamine",3
"loratadine",3
"mefloquine",3
"methadone",3
"pyronaridine",3
"quinine",3
"ribavirin",3
"riboflavin",3
"ambroxol",2
"apn01",2
"arecoline",2
"artemisinin",2
"buprenorphine",2
"glutathione",2
"ifenprodil",2
"lopinavir",2
"lorazepam",2
"lycopene",2
"methylprednisolone",2
"mifepristone",2
"modafinil",2
"molybdenum",2
"montelukast",2
"naproxen",2
"prednisone",2
"resveratrol",2
"s-23",2
"sertraline",2
"spironolactone",2
"tyrosine",2
"acetylcholine",1
"acetylcysteine",1
"angiotensin ii",1
"apabetalone",1
"apremilast",1
"arginine",1
"at-7519",1
"atropine",1
"baricitinib",1
"beta carotene",1
"brazilin",1
"capsaicin",1
"cefazolin",1
"cimetidine",1
"clofoctol",1
"clopidogrel",1
"clozapine",1
"codeine",1
"dabigatran",1
"desloratadine",1
"diazepam",1
"didanosine",1
"dipyridamole",1
"fexofenadine",1
"fostamatinib",1
"fructose",1
"galidesivir",1
"glyphosate",1
"hydrocortisone",1
"hydromorphone",1
"hydroxyzine",1
"ibrutinib",1
"kava",1
"ketotifen",1
"lidocaine",1
"lutein",1
"magnesium oxide",1
"manganese",1
"meloxicam",1
"mesna",1
"methotrexate",1
"midodrine",1
"miglustat",1
"misoprostol",1
"nafcillin",1
"naloxone",1
"nebivolol",1
"niclosamide",1
"nicotinamide",1
"niobium",1
"potassium",1
"prednisolone",1
"rabeximod",1
"rhein",1
"ribose",1
"ritonavir",1
"rivaroxaban",1
"rubidium",1
"semaglutide",1
"sotalol",1
"squalene",1
"thiamine",1
"toluene",1
"trimethoprim",1
"umifenovir",1
"urea",1
"venetoclax",1
"vincristine",1
"zeaxanthin",1
