"Drug","04-21-2021"
"remdesivir",13517
"hydroxychloroquine",4050
"ivermectin",2601
"dexamethasone",1369
"actemra",1134
"quercetin",446
"favipiravir",272
"fluvoxamine",208
"fentanyl",200
"leronlimab",137
"camphor",127
"budesonide",109
"chloroquine",73
"nitazoxanide",55
"colchicine",44
"azithromycin",28
"baricitinib",28
"levodopa",23
"estradiol",20
"ibuprofen",20
"niacin",18
"doxycycline",17
"curcumin",16
"propofol",15
"thalidomide",14
"methylprednisolone",12
"bucillamine",11
"fluoxetine",11
"montelukast",10
"penicillin",10
"s-23",10
"arginine",9
"cannabidiol",9
"dopamine",9
"quinine",8
"apabetalone",7
"l-glutamine",7
"propiolactone",7
"glutathione",6
"prednisone",6
"talopram",6
"artemisinin",5
"maraviroc",5
"methadone",5
"mmda",5
"amantadine",4
"amoxicillin",4
"berberine",4
"chlorhexidine",4
"fostamatinib",4
"ketamine",4
"potassium",4
"spironolactone",4
"tryptophan",4
"acetaminophen",3
"amphotericin b",3
"angiotensin ii",3
"azathioprine",3
"buprenorphine",3
"celastrol",3
"chlorine dioxide",3
"ciclesonide",3
"crocin",3
"cyclosporine",3
"dutasteride",3
"fluticasone",3
"glyphosate",3
"iodide",3
"lopinavir",3
"midazolam",3
"oxymetazoline",3
"tamsulosin",3
"aldosterone",2
"artesunate",2
"aviptadil",2
"bupropion",2
"ciprofloxacin",2
"clavulanic",2
"creatinine",2
"daclatasvir",2
"formaldehyde",2
"methenamine",2
"nitrous oxide",2
"nitrous-oxide",2
"prednisolone",2
"sofosbuvir",2
"thiamine",2
"urea",2
"vincristine",2
"acarbose",1
"acetylcysteine",1
"activated charcoal",1
"acyclovir",1
"allicin",1
"alogliptin",1
"amitriptyline",1
"amylmetacresol",1
"antipain",1
"apn01",1
"aspartame",1
"astaxanthin",1
"auranofin",1
"bafilomycin a1",1
"calcitriol",1
"camostat",1
"chloride ion",1
"clindamycin",1
"codeine",1
"creatine",1
"cyproheptadine",1
"cysteine",1
"diclofenac",1
"digoxin",1
"epinephrine",1
"erythromycin",1
"escitalopram",1
"fingolimod",1
"forskolin",1
"fructose",1
"glycine",1
"hydroxyzine",1
"hypochlorous",1
"imipramine",1
"isoquercetin",1
"ivabradine",1
"l-lysine",1
"loratadine",1
"lorazepam",1
"luteolin",1
"maprotiline",1
"mefloquine",1
"meropenem",1
"metformin",1
"methotrexate",1
"metoprolol",1
"mirin",1
"nafamostat",1
"naloxone",1
"naltrexone",1
"niclosamide",1
"oseltamivir",1
"pg-9",1
"pirfenidone",1
"propranolol",1
"quetiapine",1
"ritonavir",1
"rivaroxaban",1
"ronnel",1
"ruxolitinib",1
"rvx-208",1
"sertraline",1
"telmisartan",1
"terlipressin",1
"tretinoin",1
"triamcinolone",1
"tw-37",1
"vanadium",1
"venetoclax",1
"warfarin",1
