"Drug","08-22-2020"
"hydroxychloroquine",6767
"chloroquine",999
"remdesivir",881
"azithromycin",689
"oxymetazoline",681
"ivermectin",308
"doxycycline",114
"budesonide",103
"oleandrin",101
"fentanyl",80
"dexamethasone",58
"favipiravir",39
"quercetin",32
"chlorine dioxide",30
"glyphosate",25
"aviptadil",23
"ibuprofen",16
"quinine",16
"astaxanthin",9
"dapagliflozin",9
"famotidine",9
"squalene",9
"metformin",8
"thalidomide",8
"apilimod",7
"dopamine",7
"ketamine",7
"lopinavir",7
"ritonavir",7
"berberine",6
"acetylcholine",5
"codeine",5
"erythromycin",5
"methadone",5
"penicillin",5
"prednisone",5
"ropivacaine",5
"talopram",5
"telmisartan",5
"tramadol",5
"acetylcysteine",4
"artesunate",4
"candesartan",4
"ebselen",4
"galidesivir",4
"methylprednisolone",4
"acetaminophen",3
"amy-101",3
"artemisinin",3
"baricitinib",3
"bradykinin",3
"bucillamine",3
"colchicine",3
"creatinine",3
"diacerein",3
"filgotinib",3
"formaldehyde",3
"glutathione",3
"sacubitril",3
"valsartan",3
"amantadine",2
"cannabidiol",2
"cysteine",2
"fenofibrate",2
"fructose",2
"gabapentin",2
"indole",2
"kava",2
"levofloxacin",2
"losartan",2
"mefloquine",2
"nafamostat",2
"naloxone",2
"oseltamivir",2
"potassium",2
"proline",2
"pyronaridine",2
"urea",2
"vincristine",2
"acetazolamide",1
"acyclovir",1
"albendazole",1
"ambroxol",1
"amodiaquine",1
"amoxicillin",1
"angiotensin 1-7",1
"antipain",1
"aspartame",1
"av-101",1
"baloxavir marboxil",1
"beta carotene",1
"boron",1
"bromhexine",1
"buprenorphine",1
"camphor",1
"capsaicin",1
"catechin",1
"ciclesonide",1
"ciprofloxacin",1
"cladribine",1
"colistin",1
"crocin",1
"dantrolene",1
"daptomycin",1
"dequalinium",1
"diazepam",1
"digoxin",1
"dipyridamole",1
"epigallocatechin",1
"eucalyptol",1
"fluticasone",1
"fostamatinib",1
"hydrogen fluoride",1
"hydroquinone",1
"hypophosphite",1
"ifenprodil",1
"indomethacin",1
"lanifibranor",1
"loratadine",1
"megestrol",1
"megestrol acetate",1
"meropenem",1
"methylcobalamin",1
"metoprolol",1
"metronidazole",1
"naproxen",1
"niclosamide",1
"niobium",1
"omeprazole",1
"phenol",1
"phenylephrine",1
"plitidepsin",1
"progesterone",1
"quinacrine",1
"ribavirin",1
"rigosertib",1
"ruxolitinib",1
"s-23",1
"salmeterol",1
"sofosbuvir",1
"strychnine",1
"tenofovir",1
"tu-100",1
"tyrosine",1
"vancomycin",1
"verapamil",1
"warfarin",1
"zonisamide",1
