"Drug","09-21-2022"
"hydroxychloroquine",550
"ivermectin",341
"fentanyl",181
"quercetin",27
"bucillamine",18
"chloroquine",13
"ibuprofen",11
"ritonavir",11
"dopamine",10
"thalidomide",10
"amantadine",9
"azithromycin",8
"baricitinib",8
"ketamine",8
"quinine",7
"almitrine",6
"fluvoxamine",5
"bradykinin",4
"apixaban",3
"curcumin",3
"dexamethasone",3
"doxycycline",3
"fructose",3
"levothyroxine",3
"midazolam",3
"niacin",3
"aldosterone",2
"cannabidiol",2
"cetirizine",2
"citalopram",2
"codeine",2
"colchicine",2
"dextromethorphan",2
"fluoxetine",2
"imatinib",2
"metformin",2
"methotrexate",2
"naproxen",2
"potassium iodide",2
"prednisone",2
"s-23",2
"acetaminophen",1
"acetylcholine",1
"activated charcoal",1
"azathioprine",1
"betaxolol",1
"biotin",1
"budesonide",1
"buprenorphine",1
"ciclesonide",1
"clozapine",1
"crocin",1
"cysteine",1
"cystine",1
"doxylamine",1
"famotidine",1
"gabapentin",1
"inosine",1
"ivabradine",1
"leucine",1
"maraviroc",1
"masitinib",1
"methylcobalamin",1
"midodrine",1
"mmda",1
"modafinil",1
"montelukast",1
"naltrexone",1
"niclosamide",1
"nicotinamide",1
"olaparib",1
"proline",1
"rivaroxaban",1
"rutin",1
"sertraline",1
"sildenafil",1
"spermidine",1
"spironolactone",1
"suramin",1
"tadalafil",1
"telmisartan",1
"thiamine",1
"trazodone",1
"tyrosine",1
"warfarin",1
