"Drug","07-01-2022"
"hydroxychloroquine",750
"azithromycin",467
"ivermectin",415
"fentanyl",79
"methotrexate",73
"quercetin",49
"ibuprofen",47
"midazolam",34
"niacin",19
"aviptadil",11
"bucillamine",11
"cholecalciferol",10
"arginine",9
"chloroquine",9
"acetaminophen",8
"dexamethasone",8
"glyphosate",8
"inulin",8
"prednisone",8
"ritonavir",8
"tromethamine",8
"ketamine",7
"naltrexone",7
"thalidomide",7
"vincristine",7
"nicotinamide",6
"codeine",5
"curcumin",5
"resveratrol",5
"adenine",4
"baricitinib",4
"colchicine",4
"capsaicin",3
"creatine",3
"cysteine",3
"doxycycline",3
"formaldehyde",3
"gliclazide",3
"maraviroc",3
"memantine",3
"methadone",3
"amoxicillin",2
"bradykinin",2
"budesonide",2
"cannabidiol",2
"cetylpyridinium",2
"dopamine",2
"epinephrine",2
"famotidine",2
"isavuconazole",2
"isoflavone",2
"lidocaine",2
"mifepristone",2
"minocycline",2
"propofol",2
"tempol",2
"valaciclovir",2
"aldosterone",1
"benzonatate",1
"berberine",1
"cabotegravir",1
"ceftazidime",1
"chlorhexidine",1
"chlorine dioxide",1
"citalopram",1
"clobetasol",1
"cysteamine",1
"desmopressin",1
"dexmedetomidine",1
"escitalopram",1
"favipiravir",1
"fluvoxamine",1
"glutathione",1
"ibudilast",1
"imatinib",1
"iohexol",1
"ketotifen",1
"megestrol acetate",1
"methylamine",1
"methylprednisolone",1
"methylprednisone",1
"midodrine",1
"modafinil",1
"moxidectin",1
"naproxen",1
"oleandrin",1
"omeprazole",1
"oseltamivir",1
"pantoprazole",1
"piperine",1
"pravastatin",1
"rivaroxaban",1
"s-23",1
"scopolamine",1
"sertraline",1
"spironolactone",1
"sulfasalazine",1
"suramin",1
"tadalafil",1
"tecovirimat",1
"thimerosal",1
"trehalose",1
"tryptophan",1
"urethane",1
"warfarin",1
