"Drug","01-01-2021"
"ivermectin",430
"remdesivir",152
"hydroxychloroquine",83
"leronlimab",69
"prednisone",69
"chloroquine",49
"quercetin",45
"methylprednisolone",33
"pralatrexate",32
"thiamine",32
"thalidomide",31
"doxycycline",29
"azithromycin",27
"niacin",27
"potassium",24
"potassium chloride",21
"fentanyl",16
"ibuprofen",16
"aviptadil",15
"dexamethasone",14
"lopinavir",14
"ritonavir",13
"penicillin",12
"colchicine",9
"budesonide",8
"chlorine dioxide",7
"dutasteride",7
"estradiol",7
"ketamine",7
"phosphorus",7
"spironolactone",7
"camostat",6
"favipiravir",6
"levodopa",6
"s-23",6
"actemra",5
"methadone",5
"nitazoxanide",5
"quinine",5
"squalene",5
"artesunate",4
"berberine",4
"codeine",4
"dopamine",4
"glutathione",4
"ronnel",4
"tofacitinib",4
"astaxanthin",3
"bromhexine",3
"cannabidiol",3
"ezetimibe",3
"fluvoxamine",3
"formaldehyde",3
"fructose",3
"iniparib",3
"malic",3
"maraviroc",3
"olaparib",3
"pyronaridine",3
"rosuvastatin",3
"rubidium",3
"talopram",3
"thimerosal",3
"urea",3
"veliparib",3
"acetaminophen",2
"aspartame",2
"baricitinib",2
"boron",2
"bucillamine",2
"cholecalciferol",2
"clarithromycin",2
"cyproheptadine",2
"dantrolene",2
"dapagliflozin",2
"dipyridamole",2
"fenofibrate",2
"metformin",2
"naproxen",2
"resveratrol",2
"retinol",2
"sitagliptin",2
"warfarin",2
"acalabrutinib",1
"aldosterone",1
"ambroxol",1
"amoxicillin",1
"anandamide",1
"antipyrine",1
"apigenin",1
"arginine",1
"atracurium",1
"benzodiazepine",1
"bradykinin",1
"buprenorphine",1
"camphor",1
"cefazolin",1
"ceftriaxone",1
"clindamycin",1
"clonazepam",1
"creatine",1
"diazepam",1
"digoxin",1
"dronabinol",1
"epinephrine",1
"esmolol",1
"finasteride",1
"fluconazole",1
"folic",1
"forskolin",1
"gabapentin",1
"glyphosate",1
"hesperidin",1
"hydralazine",1
"jq1",1
"l-lysine",1
"luliconazole",1
"lycopene",1
"mannitol",1
"meloxicam",1
"mesna",1
"mirin",1
"nafamostat",1
"naloxone",1
"naltrexone",1
"pentobarbital",1
"phentermine",1
"phenylalanine",1
"pirfenidone",1
"pranlukast",1
"prednisolone",1
"pregabalin",1
"proline",1
"propofol",1
"quetiapine",1
"raltegravir",1
"ranitidine",1
"reparixin",1
"rocuronium",1
"salbutamol",1
"sertraline",1
"simeprevir",1
"sodium ascorbate",1
"sulfathiazole",1
"tacrolimus",1
"taurine",1
"tetracycline",1
"tizanidine",1
