"Drug","04-20-2022"
"ivermectin",438
"hydroxychloroquine",142
"fentanyl",122
"fluvoxamine",42
"niacin",28
"dexamethasone",26
"ibuprofen",26
"ritonavir",26
"thalidomide",21
"quercetin",20
"indomethacin",19
"aviptadil",18
"methadone",17
"maraviroc",15
"degarelix",12
"acetylcholine",10
"chloroquine",10
"talopram",9
"acetaminophen",8
"bivalirudin",7
"calcifediol",7
"prednisone",7
"glutathione",6
"metformin",6
"aluminum hydroxide",5
"aniline",5
"azithromycin",5
"captopril",5
"midazolam",5
"phenoxyethanol",5
"baricitinib",4
"codeine",4
"colchicine",4
"naltrexone",4
"biotin",3
"budesonide",3
"buprenorphine",3
"cannabidiol",3
"choline",3
"curcumin",3
"dopamine",3
"doxycycline",3
"gabapentin",3
"hydroxyzine",3
"istaroxime",3
"ketotifen",3
"methionine",3
"naloxone",3
"pregabalin",3
"vincristine",3
"amphetamine",2
"chlorhexidine",2
"cysteine",2
"diclofenac",2
"escitalopram",2
"fenofibrate",2
"ketamine",2
"loratadine",2
"lorazepam",2
"montelukast",2
"pravastatin",2
"ropivacaine",2
"salbutamol",2
"spironolactone",2
"tramadol",2
"aldosterone",1
"allicin",1
"amoxicillin",1
"angiotensin ii",1
"argatroban",1
"artesunate",1
"azelastine",1
"capsaicin",1
"cholecalciferol",1
"creatine",1
"dolutegravir",1
"dutasteride",1
"emodin",1
"estradiol",1
"etravirine",1
"finasteride",1
"fructose",1
"lidocaine",1
"megestrol acetate",1
"methotrexate",1
"methylprednisolone",1
"mitoxantrone",1
"mmda",1
"naproxen",1
"nicotinamide",1
"omeprazole",1
"oseltamivir",1
"propofol",1
"quinine",1
"ractopamine",1
"ruxolitinib",1
"s-23",1
"sildenafil",1
"tacrolimus",1
"titanium dioxide",1
"tryptophan",1
"vilazodone",1
"warfarin",1
