"Drug","11-06-2021"
"ivermectin",14295
"hydroxychloroquine",400
"ritonavir",327
"fluvoxamine",249
"remdesivir",162
"fentanyl",56
"midazolam",38
"azithromycin",37
"quercetin",28
"prednisone",27
"dexamethasone",26
"ibuprofen",26
"budesonide",22
"cysteine",21
"tromethamine",20
"aviptadil",18
"bucillamine",15
"cyclobenzaprine",15
"tramadol",15
"penicillin",14
"cetylpyridinium",13
"methotrexate",13
"niacin",13
"thalidomide",13
"lopinavir",10
"propofol",10
"ribavirin",10
"favipiravir",9
"chloroquine",8
"ciclesonide",8
"azathioprine",7
"calcifediol",7
"doxycycline",7
"acetaminophen",6
"artemisinin",6
"formaldehyde",6
"ketamine",6
"leronlimab",6
"s-23",6
"actemra",5
"atorvastatin",5
"baricitinib",5
"chlorthalidone",5
"leucine",5
"mmda",5
"imipramine",4
"potassium",4
"sulfasalazine",4
"aldosterone",3
"clonidine",3
"colchicine",3
"fenofibrate",3
"glutathione",3
"oxycodone",3
"quinine",3
"berberine",2
"codeine",2
"cyclophosphamide",2
"diazepam",2
"ebselen",2
"fluticasone",2
"fructose",2
"gabapentin",2
"piperaquine",2
"squalene",2
"taurine",2
"vancomycin",2
"warfarin",2
"acetylcysteine",1
"alfentanil",1
"allopurinol",1
"amitriptyline",1
"aniline",1
"antipain",1
"apocynin",1
"arginine",1
"astaxanthin",1
"atracurium",1
"benfotiamine",1
"benzonatate",1
"biotin",1
"boceprevir",1
"buspirone",1
"camphor",1
"cannabidiol",1
"cefuroxime",1
"cladribine",1
"clomipramine",1
"curcumin",1
"darunavir",1
"doxylamine",1
"elexacaftor",1
"enalapril",1
"estradiol",1
"famotidine",1
"galactose",1
"glyphosate",1
"histidine",1
"hydrocodone",1
"hydroquinone",1
"iodide",1
"ivabradine",1
"ivacaftor",1
"l-lysine",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"methadone",1
"minocycline",1
"montelukast",1
"naringenin",1
"nimodipine",1
"nintedanib",1
"odq",1
"oseltamivir",1
"phosphorus",1
"potassium chloride",1
"pravastatin",1
"praziquantel",1
"prednisolone",1
"proline",1
"propranolol",1
"ranitidine",1
"rupintrivir",1
"salicin",1
"simvastatin",1
"sodium acetate",1
"strychnine",1
"succinylcholine",1
"tezacaftor",1
"tofacitinib",1
"tryptophan",1
"vinblastine",1
"voclosporin",1
