"Drug","08-02-2021"
"ivermectin",6111
"hydroxychloroquine",927
"dexamethasone",501
"midazolam",217
"cetylpyridinium",205
"remdesivir",95
"prednisone",67
"fentanyl",52
"quercetin",45
"chloroquine",42
"azithromycin",41
"leronlimab",39
"tempol",31
"doxycycline",30
"nitazoxanide",30
"fructose",28
"thalidomide",28
"budesonide",26
"ciclesonide",26
"mmda",26
"fluvoxamine",21
"berberine",19
"calcifediol",17
"ketamine",16
"quinine",16
"aviptadil",15
"baricitinib",13
"mefloquine",13
"metformin",13
"niacin",13
"ibuprofen",12
"vincristine",12
"favipiravir",11
"iloprost",11
"cannabidiol",10
"chlorine dioxide",10
"dopamine",10
"penicillin",10
"glutathione",8
"acetaminophen",7
"colchicine",7
"fingolimod",7
"masitinib",6
"naloxone",6
"potassium",6
"angiotensin ii",5
"diazepam",5
"ritonavir",5
"talopram",5
"warfarin",5
"biotin",4
"ceftriaxone",4
"codeine",4
"famotidine",4
"folic",4
"formaldehyde",4
"montelukast",4
"amoxicillin",3
"astaxanthin",3
"carnosine",3
"epinephrine",3
"estradiol",3
"fluoxetine",3
"glyphosate",3
"niclosamide",3
"phosphorus",3
"riboflavin",3
"spironolactone",3
"tas-106",3
"urea",3
"arginine",2
"calcium ascorbate",2
"camphor",2
"curcumin",2
"maraviroc",2
"methadone",2
"oleandrin",2
"praziquantel",2
"pyrantel",2
"risperidone",2
"s-23",2
"tofacitinib",2
"voclosporin",2
"zonisamide",2
"actemra",1
"aldosterone",1
"alfacalcidol",1
"amantadine",1
"amphotericin b",1
"anandamide",1
"artemisinin",1
"atorvastatin",1
"bpc-157",1
"buprenorphine",1
"calcitriol",1
"capsaicin",1
"chlorhexidine",1
"choline",1
"cimetidine",1
"citrulline",1
"clarithromycin",1
"clozapine",1
"cyclosporine",1
"cyproheptadine",1
"cysteine",1
"dadle",1
"dapagliflozin",1
"dimethyl fumarate",1
"eosin",1
"erythromycin",1
"etoposide",1
"forskolin",1
"fostamatinib",1
"gabapentin",1
"hexachlorophene",1
"imatinib",1
"indole",1
"l-glutamine",1
"lenvatinib",1
"levofloxacin",1
"lopinavir",1
"luteolin",1
"meclizine",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"nicotinamide",1
"nitrite",1
"oseltamivir",1
"pancuronium",1
"perflubron",1
"potassium chloride",1
"prednisolone",1
"propranolol",1
"quinacrine",1
"resveratrol",1
"ruxolitinib",1
"sargramostim",1
"sarilumab",1
"sildenafil",1
"suramin",1
"tafenoquine",1
"thiamine",1
"thimerosal",1
"tivozanib",1
"tryptophan",1
