"Drug","12-03-2022"
"hydroxychloroquine",297
"fentanyl",65
"midazolam",49
"ivermectin",44
"arginine",28
"aviptadil",26
"quercetin",22
"amoxicillin",14
"fluvoxamine",13
"niacin",11
"ibuprofen",10
"metformin",9
"thalidomide",8
"glyphosate",7
"azithromycin",5
"ketamine",5
"prednisone",5
"ritonavir",5
"chloroquine",4
"gabapentin",4
"tryptophan",4
"vincristine",4
"atropine",3
"famotidine",3
"ponesimod",3
"sphingosine",3
"thiamine",3
"uracil",3
"acetaminophen",2
"amlodipine",2
"artesunate",2
"chlorine dioxide",2
"dexamethasone",2
"diamorphine",2
"dopamine",2
"fructose",2
"ivabradine",2
"methotrexate",2
"oseltamivir",2
"pseudoephedrine",2
"sarpogrelate",2
"sulforaphane",2
"tramadol",2
"warfarin",2
"alprazolam",1
"apixaban",1
"aripiprazole",1
"arsenic trioxide",1
"azelastine",1
"baricitinib",1
"bleomycin",1
"budesonide",1
"cannabidiol",1
"creatine",1
"curcumin",1
"cyanocobalamin",1
"doxycycline",1
"flupentixol",1
"fostamatinib",1
"gadolinium",1
"glutathione",1
"glycine",1
"guanfacine",1
"hydrocodone",1
"hydroxyzine",1
"imatinib",1
"indole",1
"kava",1
"lactulose",1
"netilmicin",1
"nicotinamide",1
"phenylephrine",1
"posaconazole",1
"potassium iodide",1
"propranolol",1
"riluzole",1
"s-23",1
"sulfasalazine",1
"taurine",1
"titanium dioxide",1
"trehalose",1
"verapamil",1
"xanthine",1
