"Drug","07-14-2022"
"ivermectin",306
"fentanyl",112
"hydroxychloroquine",63
"fluvoxamine",61
"s-23",55
"colchicine",50
"azithromycin",44
"dexamethasone",23
"ibuprofen",22
"vincristine",17
"methadone",16
"quercetin",14
"niacin",12
"ketamine",11
"prednisone",11
"thalidomide",10
"acetaminophen",8
"lutein",8
"midazolam",8
"methotrexate",7
"fingolimod",6
"metformin",6
"nitazoxanide",6
"kava",5
"budesonide",4
"chloroquine",4
"doxycycline",4
"glutathione",4
"dextromethorphan",3
"gabapentin",3
"naltrexone",3
"ritonavir",3
"tromethamine",3
"amitriptyline",2
"apixaban",2
"artemether",2
"clopidogrel",2
"hydrocortisone",2
"nitrous oxide",2
"progesterone",2
"sitagliptin",2
"spironolactone",2
"zolpidem",2
"amphetamine",1
"azathioprine",1
"benzonatate",1
"berberine",1
"calcitriol",1
"citalopram",1
"clonazepam",1
"creatine",1
"diphenhydramine",1
"dopamine",1
"epigallocatechin",1
"estradiol",1
"fexofenadine",1
"fructose",1
"glyphosate",1
"guanine",1
"imatinib",1
"inulin",1
"loratadine",1
"lorazepam",1
"manganese",1
"meclizine",1
"megestrol acetate",1
"minocycline",1
"modafinil",1
"naloxone",1
"norepinephrine",1
"olanzapine",1
"remifentanil",1
"risperidone",1
"salbutamol",1
"sertraline",1
"sulfasalazine",1
"tadalafil",1
