"Drug","06-17-2020"
"dexamethasone",25390
"hydroxychloroquine",6081
"remdesivir",495
"chloroquine",395
"mebendazole",360
"ibuprofen",213
"naproxen",182
"glyphosate",178
"azithromycin",133
"ivermectin",117
"fentanyl",63
"favipiravir",35
"prednisone",31
"methylprednisolone",29
"quercetin",26
"baricitinib",22
"hydrocortisone",20
"s-23",20
"squalene",20
"colchicine",19
"merimepodib",19
"umifenovir",19
"dipyridamole",16
"fluoxetine",15
"chlorine dioxide",13
"prednisolone",13
"cannabidiol",12
"doxycycline",12
"quinine",12
"vincristine",12
"glycine",11
"dadle",10
"progesterone",10
"acalabrutinib",9
"famotidine",9
"indomethacin",9
"lopinavir",9
"methadone",9
"ritonavir",9
"artemisinin",8
"niclosamide",8
"penicillin",8
"chlorhexidine",7
"daclatasvir",7
"fructose",7
"glutathione",7
"dopamine",6
"hydroquinone",6
"ifenprodil",6
"ketamine",6
"naloxone",6
"codeine",5
"duvelisib",5
"gliclazide",5
"levodopa",5
"niacin",5
"ruxolitinib",5
"thalidomide",5
"acetaminophen",4
"chromium",4
"curcumin",4
"cyclosporine",4
"methylprednisone",4
"sofosbuvir",4
"warfarin",4
"aldosterone",3
"angiotensin ii",3
"creatine",3
"creatinine",3
"cysteine",3
"dotatate",3
"glecaprevir",3
"maraviroc",3
"methotrexate",3
"nitazoxanide",3
"oleandrin",3
"phosphorus",3
"potassium",3
"rivastigmine",3
"teriflunomide",3
"acyclovir",2
"adenosine",2
"alprazolam",2
"angiotensin 1-7",2
"betamethasone",2
"camphor",2
"ceftriaxone",2
"chloramphenicol",2
"ciclesonide",2
"clenbuterol",2
"dextromethorphan",2
"elx-02",2
"galidesivir",2
"manganese",2
"midazolam",2
"mmda",2
"pregnenolone",2
"procaine",2
"propofol",2
"ramipril",2
"ribavirin",2
"rutin",2
"salinomycin",2
"semaglutide",2
"sugammadex",2
"tripelennamine",2
"tyrosine",2
"acetazolamide",1
"adapalene",1
"aluminum oxide",1
"aminopterin",1
"amoxicillin",1
"amphetamine",1
"aspartame",1
"biotin",1
"buprenorphine",1
"camostat",1
"catechin",1
"cetirizine",1
"chlorpheniramine",1
"ciprofloxacin",1
"clofarabine",1
"clonidine",1
"corticosterone",1
"daunorubicin",1
"degarelix",1
"demeclocycline",1
"dexmedetomidine",1
"dextroamphetamine",1
"diazepam",1
"diclofenac",1
"disulfiram",1
"doxapram",1
"ec-17",1
"echothiophate",1
"epigallocatechin",1
"ertugliflozin",1
"erythromycin",1
"etonogestrel",1
"famciclovir",1
"filgotinib",1
"formaldehyde",1
"furosemide",1
"gallamine",1
"gentamicin",1
"guanidine",1
"hesperidin",1
"hydrogen fluoride",1
"imatinib",1
"indole",1
"kava",1
"levofloxacin",1
"levonorgestrel",1
"lofepramine",1
"loratadine",1
"mefloquine",1
"meloxicam",1
"menadione",1
"metoprolol",1
"metronidazole",1
"mgb-bp-3",1
"mifepristone",1
"milrinone",1
"misoprostol",1
"myricetin",1
"nifedipine",1
"nitrous oxide",1
"omeprazole",1
"oxycodone",1
"pheniramine",1
"phenylephrine",1
"potassium nitrate",1
"probenecid",1
"ranitidine",1
"rimegepant",1
"risdiplam",1
"salbutamol",1
"sertraline",1
"spironolactone",1
"strychnine",1
"sulforaphane",1
"telaprevir",1
"thiamine",1
"tocotrienol",1
"ubrogepant",1
"vanadium",1
"voriconazole",1
