"Drug","05-10-2020"
"hydroxychloroquine",5592
"chloroquine",1911
"remdesivir",1669
"azithromycin",837
"ribavirin",533
"ivermectin",353
"famotidine",171
"methadone",153
"ritonavir",149
"lopinavir",135
"progesterone",66
"ibuprofen",44
"fentanyl",41
"favipiravir",39
"quinine",30
"baricitinib",26
"quercetin",25
"artemisinin",20
"acetylcysteine",18
"doxycycline",16
"curcumin",15
"potassium",15
"vincristine",15
"glutathione",14
"manganese",14
"colchicine",13
"warfarin",12
"boceprevir",11
"ketamine",11
"camostat",10
"levodopa",10
"erythromycin",8
"methylprednisolone",8
"mmda",8
"aldosterone",7
"cangrelor",7
"iodide",7
"galidesivir",6
"montelukast",6
"nitazoxanide",6
"penicillin",6
"angiotensin ii",5
"camphor",5
"epinephrine",5
"molybdenum",5
"nafamostat",5
"s-23",5
"squalene",5
"urea",5
"bradykinin",4
"chlorine dioxide",4
"dopamine",4
"glyphosate",4
"metformin",4
"thalidomide",4
"acetaminophen",3
"calcitriol",3
"cannabidiol",3
"phenol",3
"resveratrol",3
"sulfasalazine",3
"acyclovir",2
"codeine",2
"crocin",2
"daunorubicin",2
"dextromethorphan",2
"diazepam",2
"fingolimod",2
"formaldehyde",2
"grazoprevir",2
"imatinib",2
"lefamulin",2
"lofepramine",2
"midazolam",2
"naloxone",2
"naltrexone",2
"paritaprevir",2
"phosphorus",2
"riboflavin",2
"selinexor",2
"simeprevir",2
"talopram",2
"thymol",2
"valsartan",2
"vanadium",2
"velpatasvir",2
"vigabatrin",2
"abacavir",1
"alanine",1
"ambroxol",1
"amiodarone",1
"antimony",1
"apigenin",1
"apremilast",1
"arginine",1
"artesunate",1
"asparagine",1
"benzodiazepine",1
"berberine",1
"beta carotene",1
"beta-alanine",1
"bortezomib",1
"buprenorphine",1
"cafedrine",1
"capecitabine",1
"chlorhexidine",1
"chlorpheniramine",1
"ciclesonide",1
"creatinine",1
"cyclosporine",1
"cysteine",1
"dantrolene",1
"dapagliflozin",1
"deanol",1
"detomidine",1
"dimethyl sulfoxide",1
"docusate",1
"ephedrine",1
"eriodictyol",1
"estradiol",1
"everolimus",1
"furosemide",1
"glutaral",1
"haloperidol",1
"ibrutinib",1
"icatibant",1
"indole",1
"kaolin",1
"kava",1
"levocetirizine",1
"luteolin",1
"magnesium stearate",1
"meldonium",1
"menaquinone",1
"menaquinone 7",1
"metamizole",1
"minocycline",1
"minoxidil",1
"naproxen",1
"nelfinavir",1
"neodymium",1
"omeprazole",1
"oseltamivir",1
"phenylephrine",1
"pirfenidone",1
"prednisone",1
"propranolol",1
"quetiapine",1
"rifampicin",1
"samarium",1
"strychnine",1
"sulforaphane",1
"sumatriptan",1
"suramin",1
"tamoxifen",1
"taurine",1
"thiamine",1
"tofacitinib",1
"vinblastine",1
