"Drug","07-05-2022"
"naltrexone",13367
"midazolam",604
"ivermectin",285
"hydroxychloroquine",89
"dexamethasone",66
"fentanyl",63
"berberine",43
"ritonavir",29
"ibuprofen",22
"methotrexate",16
"quercetin",9
"thalidomide",9
"budesonide",8
"niacin",8
"chloroquine",7
"maraviroc",7
"minocycline",7
"ketamine",6
"orlistat",6
"codeine",5
"fluvoxamine",5
"propofol",5
"azithromycin",4
"prednisone",4
"inulin",3
"methylprednisolone",3
"mifepristone",3
"promethazine",3
"s-23",3
"acetaminophen",2
"arginine",2
"fingolimod",2
"gabapentin",2
"glyphosate",2
"imatinib",2
"methadone",2
"montelukast",2
"oxycodone",2
"rivaroxaban",2
"acetylcysteine",1
"aldosterone",1
"amitriptyline",1
"amlodipine",1
"amoxicillin",1
"apigenin",1
"benzonatate",1
"buprenorphine",1
"clofazimine",1
"cysteine",1
"diphenhydramine",1
"dipyridamole",1
"dopamine",1
"duloxetine",1
"dutasteride",1
"empagliflozin",1
"enzalutamide",1
"escitalopram",1
"estradiol",1
"famotidine",1
"fenofibrate",1
"fisetin",1
"flavone",1
"glutathione",1
"guaifenesin",1
"icatibant",1
"kaolin",1
"l-lysine",1
"levetiracetam",1
"lidocaine",1
"lisinopril",1
"lovastatin",1
"manganese",1
"megestrol acetate",1
"mesalazine",1
"metformin",1
"modafinil",1
"myricetin",1
"nifedipine",1
"nitrous oxide",1
"risperidone",1
"tadalafil",1
"tapentadol",1
"telmisartan",1
"tofacitinib",1
"trazodone",1
"tyrosine",1
"vincristine",1
"warfarin",1
