"Drug","04-19-2021"
"remdesivir",12426
"ivermectin",1403
"hydroxychloroquine",378
"dexamethasone",220
"leronlimab",217
"actemra",172
"favipiravir",92
"budesonide",81
"fentanyl",72
"chloroquine",32
"azithromycin",31
"quercetin",29
"doxycycline",24
"camphor",21
"niacin",21
"naloxone",19
"ibuprofen",17
"creatinine",16
"levodopa",16
"fluvoxamine",15
"penicillin",15
"colchicine",14
"dopamine",9
"prednisolone",9
"thalidomide",9
"arginine",8
"lopinavir",8
"montelukast",8
"brazilin",7
"metformin",7
"potassium",7
"acetaminophen",6
"baricitinib",6
"codeine",6
"nitazoxanide",6
"aviptadil",5
"cannabidiol",5
"fluoxetine",5
"fostamatinib",5
"s-23",5
"thiamine",5
"acetylcholine",4
"chlorine dioxide",4
"curcumin",4
"famotidine",4
"methylprednisolone",4
"niclosamide",4
"plitidepsin",4
"prednisone",4
"rapamycin",4
"spironolactone",4
"tramadol",4
"acetylcysteine",3
"amoxicillin",3
"berberine",3
"boron",3
"buprenorphine",3
"camostat",3
"glutathione",3
"mmda",3
"ribavirin",3
"topotecan",3
"amitriptyline",2
"bradykinin",2
"calcifediol",2
"ciclesonide",2
"citalopram",2
"clozapine",2
"crocin",2
"cyproheptadine",2
"fenbendazole",2
"fingolimod",2
"formaldehyde",2
"glyphosate",2
"hydrocodone",2
"hypochlorous",2
"isoquercetin",2
"l-glutamine",2
"mebendazole",2
"mefloquine",2
"oxycodone",2
"pantoprazole",2
"pg-9",2
"phosphorus",2
"prostaglandin",2
"quinine",2
"sarilumab",2
"simeprevir",2
"strychnine",2
"triclosan",2
"acetophenone",1
"adenine",1
"adenosine",1
"agmatine",1
"alectinib",1
"amantadine",1
"angiotensin ii",1
"antipain",1
"apixaban",1
"avoralstat",1
"bafetinib",1
"bafilomycin a1",1
"calcitriol",1
"capsaicin",1
"cefuroxime",1
"chloroxylenol",1
"cholecalciferol",1
"clindamycin",1
"clofazimine",1
"creatine",1
"cyclosporine",1
"dapagliflozin",1
"diethylstilbestrol",1
"erythromycin",1
"escitalopram",1
"etoricoxib",1
"fructose",1
"gabapentin",1
"gadoversetamide",1
"gliclazide",1
"glycine",1
"hyaluronic",1
"hydroquinone",1
"hydroxycholesterol",1
"hydroxyzine",1
"icotinib",1
"imodium",1
"indomethacin",1
"isotretinoin",1
"ketamine",1
"lorazepam",1
"losartan",1
"malic",1
"mesna",1
"midazolam",1
"mifepristone",1
"mirtazapine",1
"mometasone",1
"nafamostat",1
"naproxen",1
"nicotinamide",1
"nitrous oxide",1
"nitrous-oxide",1
"norepinephrine",1
"ornithine",1
"oxymetazoline",1
"phenol",1
"propofol",1
"qs-11",1
"resveratrol",1
"retinol",1
"ritonavir",1
"ruxolitinib",1
"salbutamol",1
"sertraline",1
"squalene",1
"thymol",1
"titanium dioxide",1
"tryptophan",1
"tyrosine",1
"urea",1
"venetoclax",1
"warfarin",1
