"Drug","11-16-2022"
"ivermectin",1180
"hydroxychloroquine",328
"fentanyl",287
"remdesivir",258
"luteolin",118
"chloroquine",77
"amoxicillin",52
"midazolam",36
"ritonavir",21
"quercetin",17
"vincristine",16
"cyclophosphamide",15
"ibuprofen",11
"dexamethasone",10
"propofol",10
"ketamine",9
"prednisone",9
"glyphosate",8
"naltrexone",8
"fluvoxamine",7
"niacin",7
"acetaminophen",6
"resveratrol",6
"baricitinib",5
"penicillin",5
"arginine",4
"modafinil",4
"prednisolone",4
"sildenafil",4
"tenofovir",4
"tromethamine",4
"artemisinin",3
"azithromycin",3
"famotidine",3
"fluoxetine",3
"inulin",3
"metformin",3
"ubiquinol",3
"angiotensin ii",2
"choline",2
"curcumin",2
"cyclosporine",2
"doxycycline",2
"glutathione",2
"hydroquinone",2
"naloxone",2
"2-deoxyglucose",1
"aldosterone",1
"bisoprolol",1
"bucillamine",1
"budesonide",1
"capsaicin",1
"carbimazole",1
"cesium",1
"cetirizine",1
"chlorine dioxide",1
"creatinine",1
"cysteine",1
"daunorubicin",1
"dextromethorphan",1
"diclofenac",1
"dopamine",1
"ebpc",1
"eltrombopag",1
"epinephrine",1
"fenofibrate",1
"folic",1
"forskolin",1
"fructose",1
"gadolinium",1
"gossypol",1
"hesperidin",1
"hydroxytyrosol",1
"imatinib",1
"ivabradine",1
"magnesium stearate",1
"nicotinamide",1
"nimodipine",1
"nitroglycerin",1
"nitrous oxide",1
"nitrous-oxide",1
"nystatin",1
"omaveloxolone",1
"oxycodone",1
"oxytetracycline",1
"phosphorus",1
"potassium",1
"propranolol",1
"quetiapine",1
"rhein",1
"riboflavin",1
"ribose",1
"semaglutide",1
"spironolactone",1
"tacrolimus",1
"tadalafil",1
"talopram",1
"telmisartan",1
"thalidomide",1
"thiamine",1
"tofacitinib",1
"tramadol",1
"trehalose",1
"tryptophan",1
"uracil",1
"urea",1
"vadadustat",1
