"Drug","12-09-2020"
"ivermectin",2482
"hydroxychloroquine",790
"azithromycin",368
"dexamethasone",97
"quercetin",84
"penicillin",71
"thalidomide",57
"leronlimab",55
"fluvoxamine",47
"chloroquine",42
"quinine",39
"fentanyl",33
"ketamine",30
"remdesivir",28
"squalene",28
"metformin",18
"favipiravir",17
"ibuprofen",16
"doxycycline",11
"epinephrine",11
"chlorine dioxide",10
"lopinavir",10
"prednisone",9
"formaldehyde",8
"calcifediol",7
"naloxone",7
"niacin",7
"potassium",7
"s-23",7
"andrographolide",6
"budesonide",6
"thimerosal",6
"titanium dioxide",6
"amoxicillin",5
"tamoxifen",5
"amlodipine",4
"baricitinib",4
"berberine",4
"cannabidiol",4
"ifenprodil",4
"meropenem",4
"methadone",4
"vancomycin",4
"amphotericin b",3
"angiotensin ii",3
"astaxanthin",3
"bradykinin",3
"escitalopram",3
"glyphosate",3
"hesperidin",3
"mifepristone",3
"resveratrol",3
"ritonavir",3
"tramadol",3
"acetaminophen",2
"acetylcholine",2
"amiodarone",2
"apixaban",2
"artemisinin",2
"aviptadil",2
"azelastine",2
"bromhexine",2
"cetirizine",2
"codeine",2
"daclatasvir",2
"dopamine",2
"epigallocatechin",2
"famotidine",2
"glycine",2
"indole",2
"methotrexate",2
"phosphorus",2
"potassium chloride",2
"ractopamine",2
"rhein",2
"ronnel",2
"ruxolitinib",2
"sevoflurane",2
"sildenafil",2
"sofosbuvir",2
"talopram",2
"toluene",2
"urea",2
"warfarin",2
"abivertinib",1
"actemra",1
"acyclovir",1
"alectinib",1
"alvelestat",1
"amantadine",1
"ambroxol",1
"amifostine",1
"amitriptyline",1
"antipain",1
"arginine",1
"artesunate",1
"boron",1
"cadmium",1
"cafedrine",1
"camostat",1
"cantharidin",1
"ceftriaxone",1
"chlorphenamine",1
"cholecalciferol",1
"citalopram",1
"clopidogrel",1
"colchicine",1
"creatine",1
"curcumin",1
"cyproheptadine",1
"cysteamine",1
"daunorubicin",1
"degarelix",1
"diphenhydramine",1
"etrasimod",1
"fenofibrate",1
"fidaxomicin",1
"forskolin",1
"fostamatinib",1
"gaboxadol",1
"galidesivir",1
"gemfibrozil",1
"gentamicin",1
"glutathione",1
"goserelin",1
"hydrocortisone",1
"hydroxyzine",1
"kava",1
"leuprolide",1
"losartan",1
"lumateperone",1
"megestrol",1
"megestrol acetate",1
"methylprednisolone",1
"metoprolol",1
"midazolam",1
"molybdenum",1
"nafarelin",1
"naproxen",1
"nitazoxanide",1
"nitroglycerin",1
"nitrous oxide",1
"nitrous-oxide",1
"odq",1
"omeprazole",1
"oseltamivir",1
"osimertinib",1
"pidotimod",1
"piperaquine",1
"prednisolone",1
"pregabalin",1
"progesterone",1
"proline",1
"propofol",1
"propranolol",1
"propyl gallate",1
"pyronaridine",1
"rad-140",1
"ribavirin",1
"rivaroxaban",1
"sertraline",1
"sumatriptan",1
"sutezolid",1
"thiamine",1
"toremifene",1
"tryptophan",1
"vincristine",1
