"Drug","08-19-2020"
"hydroxychloroquine",3941
"oleandrin",2809
"quercetin",1834
"azithromycin",722
"ivermectin",588
"remdesivir",412
"doxycycline",264
"budesonide",243
"thalidomide",216
"dexamethasone",189
"chloroquine",184
"prednisone",146
"famotidine",82
"favipiravir",79
"aviptadil",62
"fentanyl",48
"bucillamine",37
"isavuconazole",34
"chlorine dioxide",25
"baricitinib",16
"sofosbuvir",16
"ibuprofen",15
"vincristine",15
"quinine",14
"daclatasvir",13
"niclosamide",13
"filgotinib",11
"disulfiram",10
"glyphosate",10
"lopinavir",10
"penicillin",10
"ritonavir",10
"digoxin",9
"methadone",9
"colchicine",8
"cysteine",7
"ketamine",7
"naloxone",7
"clarithromycin",6
"glutathione",6
"ifenprodil",6
"s-23",6
"clozapine",5
"mefloquine",5
"triptorelin",5
"aldosterone",4
"amlodipine",4
"angiotensin ii",4
"artemisinin",4
"bromhexine",4
"dopamine",4
"enalapril",4
"erythromycin",4
"imatinib",4
"thiamine",4
"tradipitant",4
"artesunate",3
"bedaquiline",3
"benzodiazepine",3
"creatinine",3
"fostamatinib",3
"glycine",3
"nifedipine",3
"tyrosine",3
"vanadium",3
"amoxicillin",2
"aspartame",2
"bradykinin",2
"buprenorphine",2
"cannabidiol",2
"chlorhexidine",2
"cholecalciferol",2
"ciclesonide",2
"codeine",2
"dipyridamole",2
"ergocalciferol",2
"fructose",2
"galidesivir",2
"kava",2
"mifepristone",2
"montelukast",2
"nitazoxanide",2
"oseltamivir",2
"phosphorus",2
"progesterone",2
"acetylcholine",1
"acyclovir",1
"alanine",1
"almitrine",1
"alprazolam",1
"aluminum oxide",1
"ambroxol",1
"amphetamine",1
"andrographolide",1
"aniline",1
"argatroban",1
"biotin",1
"boron",1
"cadmium",1
"camostat",1
"ceftriaxone",1
"chloral hydrate",1
"choline",1
"crocin",1
"curcumin",1
"dantrolene",1
"diazepam",1
"dolutegravir",1
"ebselen",1
"emetine",1
"epigallocatechin",1
"epinephrine",1
"faropenem",1
"felodipine",1
"fluoxetine",1
"formaldehyde",1
"gallamine",1
"hesperidin",1
"icosapent",1
"icosapent ethyl",1
"indium",1
"indomethacin",1
"iodide",1
"isoquercetin",1
"l-lysine",1
"larazotide",1
"levothyroxine",1
"lidocaine",1
"lisinopril",1
"lofepramine",1
"megestrol",1
"megestrol acetate",1
"merimepodib",1
"metformin",1
"methylcobalamin",1
"methylprednisolone",1
"mmda",1
"nafamostat",1
"neodymium",1
"octinoxate",1
"olaparib",1
"oxybenzone",1
"oxycodone",1
"paclitaxel",1
"pacritinib",1
"pirfenidone",1
"potassium",1
"promethazine",1
"propofol",1
"ramatroban",1
"ranitidine",1
"resveratrol",1
"rhein",1
"ribavirin",1
"rigosertib",1
"risdiplam",1
"rofecoxib",1
"ronnel",1
"salbutamol",1
"selumetinib",1
"sodium chlorite",1
"squalamine",1
"streptomycin",1
"strychnine",1
"taurine",1
"tryptophan",1
"up5",1
"urethane",1
"valine",1
"valinomycin",1
"verapamil",1
"zopiclone",1
