"Drug","12-23-2021"
"ivermectin",2177
"remdesivir",1382
"fluvoxamine",668
"fentanyl",618
"ritonavir",359
"quercetin",203
"hydroxychloroquine",198
"acetaminophen",135
"diphenhydramine",115
"ibuprofen",48
"azithromycin",46
"metformin",38
"penicillin",37
"niacin",36
"midazolam",33
"doxycycline",32
"prednisone",21
"chloroquine",20
"bucillamine",17
"tofacitinib",15
"thalidomide",14
"dexamethasone",13
"artemisinin",12
"calcifediol",12
"naloxone",12
"curcumin",11
"leronlimab",11
"cysteine",10
"amoxicillin",7
"amphotericin b",7
"baricitinib",7
"boceprevir",7
"bradykinin",7
"budesonide",7
"chlorine dioxide",7
"famotidine",7
"ketamine",7
"ropivacaine",6
"atorvastatin",5
"berberine",5
"codeine",5
"dopamine",5
"fluoxetine",5
"glutathione",5
"hydroxyurea",5
"potassium",5
"prednisolone",5
"acetylcholine",4
"activated charcoal",4
"astaxanthin",4
"indomethacin",4
"methadone",4
"nitazoxanide",4
"quinine",4
"urea",4
"aviptadil",3
"cabotegravir",3
"estradiol",3
"naproxen",3
"talopram",3
"warfarin",3
"alanine",2
"atovaquone",2
"calpeptin",2
"cholecalciferol",2
"ciclesonide",2
"cyproheptadine",2
"favipiravir",2
"folic",2
"formaldehyde",2
"imatinib",2
"kava",2
"lopinavir",2
"methotrexate",2
"mirin",2
"probenecid",2
"resveratrol",2
"salbutamol",2
"sulbactam",2
"sumatriptan",2
"suramin",2
"tempol",2
"vincristine",2
"adenosine",1
"amantadine",1
"aniline",1
"antimony",1
"antipain",1
"apixaban",1
"artesunate",1
"astemizole",1
"azelastine",1
"benzonatate",1
"bicalutamide",1
"boron",1
"bromhexine",1
"cadmium",1
"candesartan",1
"cannabidiol",1
"cefdinir",1
"cetirizine",1
"chlorhexidine",1
"chlorpromazine",1
"chromium",1
"ciprofloxacin",1
"cisplatin",1
"citalopram",1
"clemastine",1
"clenbuterol",1
"clindamycin",1
"cloperastine",1
"clozapine",1
"colchicine",1
"creatine",1
"creatinine",1
"dexmedetomidine",1
"diglyme",1
"digoxin",1
"duloxetine",1
"ergocalciferol",1
"fenbendazole",1
"fenofibrate",1
"finasteride",1
"fingolimod",1
"fluticasone",1
"forskolin",1
"fructose",1
"gabapentin",1
"galidesivir",1
"glyphosate",1
"hydrocodone",1
"hydrocortisone",1
"hydroxyzine",1
"imodium",1
"indole",1
"inulin",1
"ivabradine",1
"l-lysine",1
"lamivudine",1
"lidocaine",1
"lorazepam",1
"magnesium sulfate",1
"megestrol",1
"megestrol acetate",1
"methylphenidate",1
"methylprednisolone",1
"montelukast",1
"naltrexone",1
"nicotinamide",1
"nitrite",1
"opipramol",1
"orlistat",1
"phenibut",1
"phenol",1
"piperaquine",1
"plitidepsin",1
"potassium chloride",1
"proline",1
"propofol",1
"retinol",1
"ribavirin",1
"rivaroxaban",1
"s-23",1
"salicin",1
"sarilumab",1
"sildenafil",1
"simvastatin",1
"spironolactone",1
"squalene",1
"thiamine",1
"thimerosal",1
"toluene",1
"tromethamine",1
"tryptophan",1
"up5",1
"uridine",1
"xylazine",1
