"Drug","01-28-2023"
"ivermectin",497
"fentanyl",138
"hydroxychloroquine",50
"quercetin",45
"midazolam",33
"dasatinib",22
"fluvoxamine",21
"naltrexone",14
"niacin",11
"chloroquine",10
"curcumin",10
"metformin",9
"ibuprofen",8
"azithromycin",7
"buprenorphine",6
"clindamycin",6
"doxycycline",6
"guanfacine",6
"glutathione",5
"oleandrin",5
"quinine",5
"amoxicillin",4
"emtricitabine",4
"fenofibrate",4
"prednisone",4
"ritonavir",4
"thalidomide",4
"dexamethasone",3
"famotidine",3
"favipiravir",3
"inosine",3
"l-glutamine",3
"methotrexate",3
"nicotinamide",3
"suramin",3
"acetaminophen",2
"arginine",2
"artemisinin",2
"baricitinib",2
"cannabidiol",2
"chlorine dioxide",2
"cysteine",2
"glycine",2
"niclosamide",2
"prednisolone",2
"resveratrol",2
"s-23",2
"thimerosal",2
"acetylcysteine",1
"activated charcoal",1
"ampicillin",1
"apigenin",1
"apixaban",1
"atorvastatin",1
"berberine",1
"bradykinin",1
"bucillamine",1
"budesonide",1
"capsaicin",1
"cetirizine",1
"choline",1
"citicoline",1
"cladribine",1
"clarithromycin",1
"cyclophosphamide",1
"cystine",1
"fludrocortisone",1
"fluoxetine",1
"fructose",1
"gabapentin",1
"glyphosate",1
"guanine",1
"imatinib",1
"iodide",1
"ivabradine",1
"kava",1
"linezolid",1
"lisinopril",1
"lutein",1
"lycopene",1
"megestrol acetate",1
"methadone",1
"molybdenum",1
"nitrous oxide",1
"olopatadine",1
"omeprazole",1
"potassium iodide",1
"ranitidine",1
"riboflavin",1
"squalene",1
"tetrahydropyran",1
"titanium dioxide",1
"trazodone",1
"trehalose",1
"ubiquinol",1
"valine",1
"warfarin",1
