"Drug","08-08-2022"
"ivermectin",275
"fentanyl",246
"hydroxychloroquine",44
"quercetin",40
"niacin",22
"midazolam",21
"berberine",18
"glutathione",14
"glyphosate",13
"chloroquine",12
"ibuprofen",10
"dexamethasone",9
"vincristine",8
"acetaminophen",7
"doxycycline",6
"prednisone",6
"spermidine",6
"famotidine",4
"methadone",4
"ritonavir",4
"thalidomide",4
"apixaban",3
"azithromycin",3
"cysteine",3
"maraviroc",3
"naltrexone",3
"resveratrol",3
"arginine",2
"biotin",2
"coumarin",2
"dopamine",2
"fluvoxamine",2
"ketamine",2
"naproxen",2
"tryptophan",2
"acetylcholine",1
"amoxicillin",1
"benzonatate",1
"bisoprolol",1
"camphor",1
"clindamycin",1
"cyclosporine",1
"cysteamine",1
"donepezil",1
"duloxetine",1
"epinephrine",1
"estradiol",1
"fenofibrate",1
"flibanserin",1
"fluoxetine",1
"gentamicin",1
"guaifenesin",1
"imatinib",1
"imipramine",1
"kaolin",1
"lamivudine",1
"larazotide",1
"meclizine",1
"megestrol acetate",1
"meropenem",1
"methionine",1
"niclosamide",1
"phenobarbital",1
"phenylalanine",1
"pregabalin",1
"pyridostigmine",1
"remifentanil",1
"s-23",1
"silodosin",1
"taurine",1
"thiamine",1
"tolvaptan",1
"tramadol",1
"tyrosine",1
