"Drug","11-01-2021"
"ivermectin",6834
"fluvoxamine",1145
"hydroxychloroquine",953
"fentanyl",291
"remdesivir",265
"azithromycin",257
"cyproheptadine",215
"chloroquine",147
"thalidomide",91
"quercetin",49
"tromethamine",36
"ibuprofen",34
"nitazoxanide",33
"dexamethasone",29
"bucillamine",18
"baricitinib",17
"epigallocatechin",17
"midazolam",14
"methylprednisolone",13
"potassium",12
"prednisone",12
"acetaminophen",11
"budesonide",11
"famotidine",11
"quinine",11
"favipiravir",9
"glutathione",9
"niacin",9
"potassium chloride",9
"berberine",7
"dopamine",7
"doxycycline",6
"fenofibrate",6
"flunarizine",6
"fostamatinib",6
"naloxone",6
"hypochlorous",5
"astaxanthin",4
"benzodiazepine",4
"cinnarizine",4
"penicillin",4
"tempol",4
"urea",4
"vincristine",4
"warfarin",4
"arginine",3
"mirin",3
"nafamostat",3
"prednisolone",3
"probenecid",3
"sertraline",3
"apabetalone",2
"aviptadil",2
"buprenorphine",2
"chlorine dioxide",2
"cisplatin",2
"colchicine",2
"curcumin",2
"cysteine",2
"formaldehyde",2
"forskolin",2
"glyphosate",2
"leronlimab",2
"lidocaine",2
"methotrexate",2
"naproxen",2
"proline",2
"propylthiouracil",2
"s-23",2
"thiamine",2
"up5",2
"vancomycin",2
"abivertinib",1
"acyclovir",1
"aldosterone",1
"ampicillin",1
"annamycin",1
"antipain",1
"apixaban",1
"artemisinin",1
"atenolol",1
"atorvastatin",1
"biotin",1
"boron",1
"calcitriol",1
"cannabidiol",1
"cilostazol",1
"codeine",1
"creatinine",1
"dalcetrapib",1
"diazepam",1
"epinephrine",1
"fexofenadine",1
"gabapentin",1
"guanine",1
"hinokitiol",1
"histidine",1
"hydrocodone",1
"hydroxycholesterol",1
"iodide",1
"isoleucine",1
"kaempferol",1
"kava",1
"ketamine",1
"l-glutamine",1
"l-lysine",1
"leucine",1
"lisinopril",1
"loratadine",1
"megestrol",1
"megestrol acetate",1
"methadone",1
"methylcobalamin",1
"metoprolol",1
"mmda",1
"oxycodone",1
"piperazine",1
"potassium iodide",1
"ranitidine",1
"rapamycin",1
"ribavirin",1
"ribose",1
"scopolamine",1
"sildenafil",1
"sodium hydroxide",1
"suramin",1
"tryptophan",1
"umifenovir",1
"valbenazine",1
"valine",1
