"Drug","06-11-2020"
"hydroxychloroquine",2255
"fentanyl",285
"chloroquine",148
"remdesivir",148
"azithromycin",92
"ivermectin",48
"acalabrutinib",40
"colchicine",27
"ibuprofen",23
"favipiravir",20
"famotidine",19
"chlorine dioxide",14
"buprenorphine",13
"doxycycline",12
"naloxone",12
"tyrosine",10
"methadone",9
"quinine",9
"cannabidiol",8
"metformin",8
"sofosbuvir",8
"baricitinib",7
"levodopa",7
"propofol",7
"narasin",6
"quercetin",6
"ramipril",6
"azacitidine",5
"lofepramine",5
"phosphorus",5
"angiotensin ii",4
"crocin",4
"dopamine",4
"epoprostenol",4
"galidesivir",4
"glutathione",4
"ifenprodil",4
"lopinavir",4
"penicillin",4
"potassium",4
"actinium",3
"argatroban",3
"artemisinin",3
"beta carotene",3
"curcumin",3
"estradiol",3
"glyphosate",3
"ketamine",3
"ribavirin",3
"ritonavir",3
"ruxolitinib",3
"vincristine",3
"adenosine",2
"amoxicillin",2
"amphetamine",2
"camostat",2
"camphor",2
"codeine",2
"degarelix",2
"etonogestrel",2
"kava",2
"levonorgestrel",2
"methotrexate",2
"methylprednisolone",2
"mmda",2
"nafamostat",2
"neodymium",2
"potassium chloride",2
"prednisone",2
"progesterone",2
"rocuronium",2
"selenocysteine",2
"sorbitol",2
"vanadium",2
"vs-5584",2
"acetaminophen",1
"acyclovir",1
"adenine",1
"albendazole",1
"aldosterone",1
"amantadine",1
"ambroxol",1
"angiotensin 1-7",1
"antimony",1
"armodafinil",1
"atazanavir",1
"aviptadil",1
"cefepime",1
"cesium",1
"cetrimonium",1
"chlorhexidine",1
"cholecalciferol",1
"choline",1
"clemastine",1
"clozapine",1
"cyclosporine",1
"cysteine",1
"daunorubicin",1
"dexmedetomidine",1
"dextromethorphan",1
"empagliflozin",1
"enzalutamide",1
"epinephrine",1
"erythromycin",1
"estrone",1
"eucalyptol",1
"formaldehyde",1
"forskolin",1
"gadolinium",1
"gadoversetamide",1
"guanine",1
"haloperidol",1
"imetelstat",1
"indomethacin",1
"isoniazid",1
"itraconazole",1
"l-lysine",1
"lidocaine",1
"losmapimod",1
"magnesium oxide",1
"magnesium stearate",1
"megestrol",1
"megestrol acetate",1
"merimepodib",1
"modafinil",1
"montelukast",1
"naltrexone",1
"niclosamide",1
"nitazoxanide",1
"omeprazole",1
"oseltamivir",1
"piperine",1
"pregabalin",1
"pregnenolone",1
"resveratrol",1
"rifampicin",1
"risdiplam",1
"ropivacaine",1
"saroglitazar",1
"selinexor",1
"silicon dioxide",1
"sugammadex",1
"tafenoquine",1
"tramadol",1
"umifenovir",1
"uracil",1
"urea",1
"valine",1
"vancomycin",1
"venlafaxine",1
