"Drug","02-21-2021"
"ivermectin",1511
"hydroxychloroquine",276
"dexamethasone",165
"remdesivir",104
"quercetin",65
"calcifediol",36
"thiopental",29
"budesonide",28
"famotidine",28
"leronlimab",28
"azithromycin",26
"doxycycline",22
"ibuprofen",22
"fentanyl",20
"glutathione",20
"chloroquine",16
"niacin",16
"clarithromycin",15
"colchicine",15
"acetylcholine",12
"penicillin",11
"sarilumab",11
"amantadine",10
"quinine",10
"artemisinin",8
"cysteine",8
"thalidomide",8
"acetaminophen",7
"aviptadil",7
"favipiravir",7
"talopram",7
"potassium",6
"thiamine",6
"benzodiazepine",4
"curcumin",4
"dopamine",4
"estradiol",4
"glyphosate",4
"levodopa",4
"metformin",4
"naratriptan",4
"riboflavin",4
"taurine",4
"bromhexine",3
"diclofenac",3
"erythromycin",3
"l-lysine",3
"linagliptin",3
"posaconazole",3
"prednisone",3
"sacubitril",3
"valsartan",3
"voriconazole",3
"actemra",2
"alanine",2
"ceftriaxone",2
"ceramide",2
"cholecalciferol",2
"codeine",2
"fluvoxamine",2
"gentamicin",2
"ivabradine",2
"ketamine",2
"lamotrigine",2
"mefloquine",2
"naloxone",2
"pyronaridine",2
"s-23",2
"acamprosate",1
"adapalene",1
"adenosine",1
"aminophylline",1
"aniline",1
"apn01",1
"arecoline",1
"artesunate",1
"aspartame",1
"astaxanthin",1
"baricitinib",1
"benzoyl peroxide",1
"berberine",1
"bv4",1
"cadmium",1
"camostat",1
"cenicriviroc",1
"chromium",1
"citicoline",1
"clemastine",1
"cyclosporine",1
"cyproheptadine",1
"dantrolene",1
"diazepam",1
"ehna",1
"fostamatinib",1
"fructose",1
"gabapentin",1
"glyburide",1
"guaifenesin",1
"hinokitiol",1
"ifenprodil",1
"isoniazid",1
"kaolin",1
"lopinavir",1
"losartan",1
"lovastatin",1
"magnesium oxide",1
"maraviroc",1
"meloxicam",1
"methylprednisolone",1
"mirin",1
"naproxen",1
"neodymium",1
"niclosamide",1
"nicotinamide",1
"nitazoxanide",1
"oxiracetam",1
"phenol",1
"plitidepsin",1
"progesterone",1
"ranitidine",1
"retinol",1
"rosiglitazone",1
"ruxolitinib",1
"salbutamol",1
"siltuximab",1
"venlafaxine",1
"warfarin",1
