"Drug","01-06-2021"
"ivermectin",2698
"hydroxychloroquine",178
"mmda",167
"penicillin",124
"leronlimab",100
"remdesivir",81
"camphor",71
"dexamethasone",68
"thiamine",63
"quercetin",61
"ibuprofen",53
"methylprednisolone",53
"doxycycline",42
"acetaminophen",40
"bromhexine",38
"azithromycin",37
"chloroquine",24
"fentanyl",21
"ritonavir",20
"lopinavir",18
"prednisone",17
"fluvoxamine",15
"niacin",15
"favipiravir",12
"methadone",11
"budesonide",10
"estradiol",10
"baricitinib",9
"bucillamine",9
"thalidomide",9
"buprenorphine",8
"cyproheptadine",8
"hydroxyzine",8
"aviptadil",7
"famotidine",6
"s-23",6
"chlorine dioxide",5
"codeine",5
"epinephrine",5
"nitazoxanide",5
"sevoflurane",5
"talopram",5
"artemisinin",4
"cannabidiol",4
"dopamine",4
"imodium",4
"losartan",4
"maraviroc",4
"mesna",4
"vincristine",4
"atazanavir",3
"calcifediol",3
"cholecalciferol",3
"fluvastatin",3
"icosapent",3
"icosapent ethyl",3
"ketamine",3
"pyronaridine",3
"tempol",3
"amoxicillin",2
"aniline",2
"arginine",2
"bradykinin",2
"ceftriaxone",2
"curcumin",2
"cyclosporine",2
"glutathione",2
"indium",2
"lorazepam",2
"mefloquine",2
"metformin",2
"methotrexate",2
"niclosamide",2
"oleandrin",2
"paquinimod",2
"pentobarbital",2
"potassium",2
"pralatrexate",2
"quinine",2
"sulfamethoxazole",2
"temazepam",2
"trimethoprim",2
"vardenafil",2
"vericiguat",2
"warfarin",2
"acetylcholine",1
"aldosterone",1
"aliskiren",1
"antimony",1
"antipain",1
"artemether",1
"artesunate",1
"atenolol",1
"avoralstat",1
"biotin",1
"calcitriol",1
"camostat",1
"carbocisteine",1
"cefuroxime",1
"cetirizine",1
"clarithromycin",1
"colchicine",1
"cyclophosphamide",1
"econazole",1
"erythromycin",1
"etizolam",1
"fenofibrate",1
"finasteride",1
"folic",1
"formaldehyde",1
"guaifenesin",1
"hesperidin",1
"hydromorphone",1
"hypochlorous",1
"isotretinoin",1
"lasmiditan",1
"lidocaine",1
"megestrol",1
"megestrol acetate",1
"metoprolol",1
"metronidazole",1
"modafinil",1
"naproxen",1
"neodymium",1
"nevirapine",1
"nicotinamide",1
"nimesulide",1
"octreotide",1
"omeprazole",1
"oxycodone",1
"oxymorphone",1
"pancuronium",1
"phenol",1
"phentermine",1
"phosphorus",1
"plitidepsin",1
"prednisolone",1
"propofol",1
"ranitidine",1
"rhein",1
"ribavirin",1
"rivaroxaban",1
"rubidium",1
"salbutamol",1
"sertraline",1
"succinylcholine",1
"tamoxifen",1
"tapentadol",1
"troriluzole",1
"valine",1
"vanadium",1
