"Drug","12-15-2021"
"ivermectin",4000
"hydroxychloroquine",228
"remdesivir",202
"chloroquine",93
"quercetin",82
"diphenhydramine",55
"ketamine",55
"fentanyl",49
"cetylpyridinium",43
"prednisone",36
"colchicine",33
"ibuprofen",32
"midazolam",25
"azithromycin",24
"ritonavir",24
"dexamethasone",17
"budesonide",16
"fluvoxamine",16
"artemisinin",13
"leronlimab",13
"boceprevir",12
"glutathione",12
"baricitinib",11
"enzalutamide",11
"cladribine",10
"furosemide",10
"naloxone",10
"maraviroc",9
"metformin",9
"thalidomide",9
"nitazoxanide",8
"penicillin",8
"phosphorus",8
"s-23",8
"aviptadil",7
"paclitaxel",7
"dopamine",6
"cannabidiol",5
"glycine",5
"tromethamine",5
"tryptophan",5
"acetaminophen",4
"amantadine",4
"clevudine",4
"favipiravir",4
"niacin",4
"potassium",4
"sertraline",4
"chlorine dioxide",3
"clozapine",3
"docetaxel",3
"doxycycline",3
"ibrutinib",3
"methotrexate",3
"potassium chloride",3
"pregabalin",3
"ribavirin",3
"tacrolimus",3
"urea",3
"vincristine",3
"acetylcholine",2
"amitriptyline",2
"amoxicillin",2
"apixaban",2
"atorvastatin",2
"biotin",2
"chlorhexidine",2
"codeine",2
"creatinine",2
"curcumin",2
"cysteine",2
"fructose",2
"hypochlorous",2
"loratadine",2
"malic",2
"methadone",2
"quinine",2
"rapamycin",2
"up5",2
"2-deoxyglucose",1
"abacavir",1
"activated charcoal",1
"ambrisentan",1
"apn01",1
"artesunate",1
"berberine",1
"berzosertib",1
"bromhexine",1
"bucillamine",1
"cadmium",1
"camostat",1
"capsaicin",1
"ceramide",1
"chromium",1
"ciclesonide",1
"citalopram",1
"creatine",1
"daunorubicin",1
"dextromethorphan",1
"empagliflozin",1
"ephedrine",1
"fingolimod",1
"fluphenazine",1
"folic",1
"forskolin",1
"hexetidine",1
"imiquimod",1
"iodide",1
"lamotrigine",1
"linezolid",1
"lopinavir",1
"lutein",1
"manganese",1
"megestrol",1
"megestrol acetate",1
"minoxidil",1
"mirtazapine",1
"montelukast",1
"nafamostat",1
"naproxen",1
"ornithine",1
"oseltamivir",1
"pentoxifylline",1
"pg-9",1
"pholcodine",1
"propiolactone",1
"propofol",1
"prostaglandin",1
"pyronaridine",1
"rupintrivir",1
"sarilumab",1
"sildenafil",1
"spironolactone",1
"thiamine",1
"toluene",1
"umifenovir",1
"venlafaxine",1
"xanthine",1
