"Drug","03-24-2022"
"ivermectin",1637
"hydroxychloroquine",881
"remdesivir",96
"fentanyl",80
"quercetin",49
"sulforaphane",39
"arginine",26
"cysteine",26
"glycine",26
"methionine",26
"taurine",26
"niacin",20
"aviptadil",13
"curcumin",13
"doxycycline",13
"prednisone",13
"bedaquiline",12
"fluvoxamine",12
"baricitinib",11
"dexamethasone",11
"prima1",10
"bucillamine",8
"ibuprofen",8
"midazolam",8
"thalidomide",8
"leronlimab",7
"biotin",5
"metoprolol",5
"promethazine",5
"ritonavir",5
"tryptophan",5
"chloroquine",4
"favipiravir",4
"glutathione",4
"s-23",4
"vincristine",4
"acetaminophen",3
"aldosterone",3
"budesonide",3
"famotidine",3
"gabapentin",3
"ibrutinib",3
"methadone",3
"paclitaxel",3
"talopram",3
"tyrosine",3
"vecuronium",3
"artemisinin",2
"azithromycin",2
"celecoxib",2
"codeine",2
"diphenhydramine",2
"dopamine",2
"fenofibrate",2
"hydroxyzine",2
"hypericin",2
"ketamine",2
"losartan",2
"luteolin",2
"mannose",2
"methotrexate",2
"oseltamivir",2
"oxycodone",2
"pravastatin",2
"proline",2
"quinine",2
"rhein",2
"acetylcysteine",1
"actemra",1
"albendazole",1
"amphotericin b",1
"azelastine",1
"benzodiazepine",1
"benzoin",1
"bromhexine",1
"citalopram",1
"cladribine",1
"colchicine",1
"diazepam",1
"fluoxetine",1
"folic",1
"forskolin",1
"gadolinium",1
"hydrocortisone",1
"imatinib",1
"indole",1
"ivabradine",1
"kava",1
"lopinavir",1
"loratadine",1
"manganese",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"metronidazole",1
"midodrine",1
"montelukast",1
"neodymium",1
"nystatin",1
"ombitasvir",1
"penicillin",1
"phenol",1
"pibrentasvir",1
"potassium",1
"propofol",1
"riboflavin",1
"rifampicin",1
"salbutamol",1
"tempol",1
"tenofovir",1
"titanium dioxide",1
"tramadol",1
"trehalose",1
"urea",1
"urethane",1
"vancomycin",1
"zidovudine",1
