"Drug","02-14-2022"
"ivermectin",1994
"remdesivir",587
"epinephrine",529
"hydroxychloroquine",336
"quercetin",96
"folic",62
"riboflavin",58
"fexofenadine",56
"fentanyl",36
"bucillamine",35
"niacin",30
"mmda",25
"angiotensin ii",22
"duloxetine",22
"fluvoxamine",22
"prazosin",22
"trimetazidine",18
"baricitinib",14
"penicillin",13
"midazolam",12
"thalidomide",12
"prednisone",11
"tromethamine",11
"maraviroc",10
"ibuprofen",9
"ritonavir",9
"taurine",9
"azithromycin",8
"budesonide",8
"leronlimab",8
"actemra",7
"cannabidiol",7
"famotidine",7
"glyphosate",7
"methotrexate",7
"pravastatin",6
"talopram",6
"vincristine",6
"codeine",4
"dexamethasone",4
"hyaluronic",4
"imatinib",4
"methadone",4
"methazolamide",4
"omeprazole",4
"bradykinin",3
"colchicine",3
"cyproheptadine",3
"diphenhydramine",3
"dopamine",3
"enzalutamide",3
"fructose",3
"ketamine",3
"nafamostat",3
"trehalose",3
"amantadine",2
"apabetalone",2
"azelastine",2
"berberine",2
"calcifediol",2
"cetirizine",2
"chloroquine",2
"clonazepam",2
"curcumin",2
"cysteine",2
"doxycycline",2
"gabapentin",2
"hydroxyzine",2
"magnesium chloride",2
"magnesium citrate",2
"naloxone",2
"niclosamide",2
"pregabalin",2
"rivaroxaban",2
"rutin",2
"tenofovir",2
"am-580",1
"arginine",1
"artemisinin",1
"bendamustine",1
"benzodiazepine",1
"benzonatate",1
"bromhexine",1
"buprenorphine",1
"bupropion",1
"calpeptin",1
"chlorhexidine",1
"chlorine dioxide",1
"choline",1
"ciclesonide",1
"creatinine",1
"crocin",1
"cyclosporine",1
"disulfiram",1
"favipiravir",1
"fluconazole",1
"fluoxetine",1
"glutathione",1
"hesperidin",1
"histidine",1
"ivabradine",1
"lidocaine",1
"loratadine",1
"lutein",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"modafinil",1
"montelukast",1
"naltrexone",1
"nitroglycerin",1
"nortriptyline",1
"praziquantel",1
"proline",1
"resveratrol",1
"rimegepant",1
"sodium chlorite",1
"spironolactone",1
"squalene",1
"telmisartan",1
"temozolomide",1
"thiamine",1
"titanium dioxide",1
"trazodone",1
"umifenovir",1
"urea",1
"valganciclovir",1
