"Drug","12-10-2021"
"ivermectin",444
"hydroxychloroquine",333
"remdesivir",294
"fluvoxamine",204
"quercetin",89
"fentanyl",43
"leronlimab",24
"favipiravir",22
"retinyl",20
"ibuprofen",18
"azithromycin",17
"artemisinin",12
"bromhexine",11
"mmda",11
"ambroxol",9
"hydroxyzine",9
"niclosamide",9
"penicillin",9
"tramadol",9
"baricitinib",8
"thiamine",8
"uridine",8
"talopram",7
"cannabidiol",6
"curcumin",6
"metformin",6
"thalidomide",6
"aviptadil",4
"bucillamine",4
"codeine",4
"colchicine",4
"dapagliflozin",4
"glutathione",4
"haloperidol",4
"quinine",4
"spironolactone",4
"fingolimod",3
"fluoxetine",3
"methotrexate",3
"ritonavir",3
"vincristine",3
"acetaminophen",2
"acetylcysteine",2
"amoxicillin",2
"apixaban",2
"atovaquone",2
"bupropion",2
"cladribine",2
"diphenhydramine",2
"dopamine",2
"doxycycline",2
"formaldehyde",2
"fructose",2
"glyphosate",2
"nitazoxanide",2
"piperine",2
"plitidepsin",2
"snx-5422",2
"sunitinib",2
"tromethamine",2
"tryptophan",2
"urea",2
"acetylcholine",1
"activated charcoal",1
"amantadine",1
"amphetamine",1
"antipain",1
"arginine",1
"azathioprine",1
"azelastine",1
"beclometasone",1
"berberine",1
"calcifediol",1
"carboplatin",1
"cetirizine",1
"cetylpyridinium",1
"chlorhexidine",1
"chlorine dioxide",1
"citalopram",1
"clofoctol",1
"cyproheptadine",1
"diclofenac",1
"ephedrine",1
"famotidine",1
"fexofenadine",1
"forskolin",1
"gabapentin",1
"gadolinium",1
"glycine",1
"histidine",1
"hydroquinone",1
"iodide",1
"l-lysine",1
"lidocaine",1
"lopinavir",1
"magnesium chloride",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"methylprednisone",1
"montelukast",1
"nicotinamide",1
"oleandrin",1
"phenylephrine",1
"potassium",1
"primaquine",1
"pseudoephedrine",1
"rabeprazole",1
"resveratrol",1
"sildenafil",1
"strychnine",1
"ticagrelor",1
"voclosporin",1
"zidovudine",1
