"Drug","01-17-2022"
"ivermectin",9146
"crocin",361
"remdesivir",340
"budesonide",337
"hydroxychloroquine",308
"dexamethasone",194
"baricitinib",136
"fentanyl",117
"quercetin",64
"ibuprofen",54
"azithromycin",50
"fluvoxamine",32
"doxycycline",31
"daptomycin",30
"creatinine",27
"ritonavir",24
"midazolam",22
"prednisone",22
"niacin",19
"chloroquine",18
"cannabidiol",17
"spironolactone",14
"berberine",11
"potassium",11
"thalidomide",11
"bucillamine",10
"curcumin",9
"cysteine",9
"lenalidomide",9
"codeine",8
"glyphosate",8
"metformin",7
"tacrolimus",7
"artemisinin",6
"fenofibrate",6
"ketamine",6
"niclosamide",6
"penicillin",6
"trazodone",6
"favipiravir",5
"leronlimab",5
"strychnine",5
"urea",5
"acetaminophen",4
"colchicine",4
"dopamine",4
"famotidine",4
"loratadine",4
"pyronaridine",4
"sildenafil",4
"warfarin",4
"artesunate",3
"biotin",3
"buprenorphine",3
"ciclesonide",3
"glutathione",3
"ivabradine",3
"mmda",3
"quinine",3
"tryptophan",3
"amantadine",2
"amoxicillin",2
"antipain",2
"arginine",2
"astaxanthin",2
"atorvastatin",2
"bromocriptine",2
"cetylpyridinium",2
"chlorhexidine",2
"colistin",2
"dantrolene",2
"diazepam",2
"estradiol",2
"finasteride",2
"indomethacin",2
"inulin",2
"l-lysine",2
"methadone",2
"methotrexate",2
"methylprednisone",2
"midodrine",2
"mirin",2
"montelukast",2
"naproxen",2
"pentoxifylline",2
"s-23",2
"sertraline",2
"ursodeoxycholic",2
"vincristine",2
"abivertinib",1
"acetylcholine",1
"acyclovir",1
"aldosterone",1
"alprazolam",1
"amphetamine",1
"aniline",1
"aviptadil",1
"azathioprine",1
"benzodiazepine",1
"benzonatate",1
"beta carotene",1
"bpc-157",1
"bromhexine",1
"buspirone",1
"calcium chloride",1
"capsaicin",1
"carvedilol",1
"cetirizine",1
"chlorine dioxide",1
"clozapine",1
"cobalamin",1
"creatine",1
"cyproheptadine",1
"dapagliflozin",1
"dapsone",1
"diethylstilbestrol",1
"diphenhydramine",1
"domperidone",1
"dutasteride",1
"epinephrine",1
"erdosteine",1
"gabapentin",1
"hinokitiol",1
"hydrotalcite",1
"hydroxyzine",1
"kava",1
"l-glutamine",1
"levodopa",1
"levofloxacin",1
"linezolid",1
"lopinavir",1
"lorazepam",1
"maraviroc",1
"megestrol",1
"megestrol acetate",1
"mercurochrome",1
"metoprolol",1
"metronidazole",1
"mirtazapine",1
"naltrexone",1
"nicotinamide",1
"norepinephrine",1
"oleandrin",1
"omeprazole",1
"oxycodone",1
"permethrin",1
"phenylephrine",1
"piperine",1
"plitidepsin",1
"prednisolone",1
"pyridostigmine",1
"rapamycin",1
"riboflavin",1
"rubidium",1
"ruxolitinib",1
"sodium ascorbate",1
"tempol",1
"tenofovir",1
"terlipressin",1
"theophylline",1
"thimerosal",1
"tofacitinib",1
"triamcinolone",1
"verapamil",1
"zopiclone",1
