"Drug","10-10-2021"
"ivermectin",9589
"hydroxychloroquine",1090
"remdesivir",268
"ibuprofen",230
"fentanyl",169
"quercetin",32
"azithromycin",25
"budesonide",25
"dexamethasone",23
"doxycycline",16
"ketamine",16
"niacin",16
"artemisinin",15
"chloroquine",14
"midazolam",12
"fluvoxamine",11
"baricitinib",9
"talopram",9
"dopamine",8
"chlorine dioxide",7
"colchicine",7
"thalidomide",7
"aviptadil",6
"estradiol",6
"mmda",6
"tofacitinib",6
"vincristine",6
"glutathione",5
"prednisolone",5
"prednisone",5
"fenofibrate",4
"imatinib",4
"leronlimab",4
"methadone",4
"nafamostat",4
"penicillin",4
"potassium",4
"apixaban",3
"arginine",3
"cysteine",3
"fondaparinux",3
"nitazoxanide",3
"quinine",3
"rivaroxaban",3
"tryptophan",3
"actemra",2
"boceprevir",2
"calcifediol",2
"curcumin",2
"diazepam",2
"fructose",2
"glyphosate",2
"ivabradine",2
"metformin",2
"oseltamivir",2
"potassium chloride",2
"resveratrol",2
"ritonavir",2
"sodium acetate",2
"thiamine",2
"tromethamine",2
"warfarin",2
"acarbose",1
"acetylcholine",1
"allicin",1
"anandamide",1
"artesunate",1
"benfotiamine",1
"bifenthrin",1
"camphor",1
"ceramide",1
"ciclesonide",1
"clarithromycin",1
"clozapine",1
"cotinine",1
"cyproheptadine",1
"deflazacort",1
"epoprostenol",1
"etomidate",1
"famotidine",1
"favipiravir",1
"formaldehyde",1
"fostamatinib",1
"histidine",1
"hydroquinone",1
"indomethacin",1
"kava",1
"lisinopril",1
"lopinavir",1
"megestrol",1
"megestrol acetate",1
"metoprolol",1
"minoxidil",1
"mirin",1
"naltrexone",1
"omeprazole",1
"orlistat",1
"pantoprazole",1
"pg-9",1
"proline",1
"propofol",1
"propranolol",1
"retinol",1
"ruxolitinib",1
"s-23",1
"salbutamol",1
"spironolactone",1
"tacrolimus",1
"tetracycline",1
"topiramate",1
"tramadol",1
"urea",1
"vadadustat",1
"vancomycin",1
"zidovudine",1
