"Drug","09-28-2022"
"ivermectin",3594
"fentanyl",2299
"hydroxychloroquine",343
"ketamine",23
"bucillamine",18
"ibuprofen",13
"midazolam",11
"glyphosate",9
"quercetin",9
"chloroquine",8
"dexamethasone",8
"dimethyl fumarate",8
"niacin",6
"codeine",5
"darunavir",5
"doxycycline",5
"famotidine",5
"fluvoxamine",5
"glutathione",5
"talopram",5
"acetaminophen",4
"azithromycin",4
"chlorine dioxide",4
"metformin",4
"methylprednisolone",4
"prednisone",4
"thalidomide",4
"amphetamine",3
"colchicine",3
"naltrexone",3
"titanium dioxide",3
"urea",3
"amoxicillin",2
"apixaban",2
"biotin",2
"cetirizine",2
"estradiol",2
"favipiravir",2
"glycine",2
"ivabradine",2
"ketotifen",2
"methotrexate",2
"montelukast",2
"proline",2
"pyridostigmine",2
"ritonavir",2
"thiamine",2
"acalabrutinib",1
"amitriptyline",1
"angiotensin ii",1
"aniline",1
"aspartame",1
"aviptadil",1
"baricitinib",1
"budesonide",1
"bupropion",1
"camphor",1
"cannabidiol",1
"choline",1
"creatinine",1
"diltiazem",1
"diphenhydramine",1
"dopamine",1
"drospirenone",1
"esketamine",1
"flutamide",1
"formaldehyde",1
"fructose",1
"hydroxyzine",1
"imatinib",1
"indium",1
"lidocaine",1
"methadone",1
"minoxidil",1
"modafinil",1
"naloxone",1
"niclosamide",1
"nifedipine",1
"oxymorphone",1
"potassium iodide",1
"prednisolone",1
"progesterone",1
"propofol",1
"propranolol",1
"prussian blue",1
"quinine",1
"ramelteon",1
"resveratrol",1
"spermidine",1
"succinylcholine",1
"sumatriptan",1
"suramin",1
"tamoxifen",1
"tecovirimat",1
"theanine",1
"trehalose",1
"warfarin",1
