"Drug","12-02-2020"
"thalidomide",4604
"hydroxychloroquine",567
"azithromycin",305
"ivermectin",292
"remdesivir",258
"dexamethasone",41
"lopinavir",39
"quercetin",39
"leronlimab",38
"aviptadil",33
"ibuprofen",31
"chloroquine",28
"doxycycline",21
"ketamine",21
"favipiravir",20
"budesonide",18
"fluvoxamine",18
"penicillin",16
"sodium ascorbate",16
"quinine",15
"fentanyl",13
"estradiol",11
"bucillamine",10
"calcifediol",10
"thymol",10
"ifenprodil",9
"mmda",9
"prednisone",9
"colchicine",8
"dipyridamole",8
"dopamine",8
"glutathione",8
"hesperidin",8
"ritonavir",8
"baricitinib",7
"hydrocortisone",7
"maraviroc",7
"methadone",7
"astaxanthin",6
"berberine",6
"progesterone",6
"ribavirin",6
"talopram",6
"acetaminophen",5
"ceftriaxone",5
"chlorine dioxide",5
"hinokitiol",5
"methotrexate",5
"niacin",5
"oleandrin",5
"squalene",5
"camostat",4
"cannabidiol",4
"formaldehyde",4
"paroxetine",4
"riboflavin",4
"s-23",4
"vanadium",4
"warfarin",4
"acalabrutinib",3
"cetylpyridinium",3
"chlorhexidine",3
"cholecalciferol",3
"creatine",3
"cysteine",3
"glyphosate",3
"l-glutamine",3
"losartan",3
"methyl isocyanate",3
"potassium",3
"prednisolone",3
"thimerosal",3
"tryptophan",3
"acetylcysteine",2
"activated charcoal",2
"adenosine",2
"albendazole",2
"amitriptyline",2
"anandamide",2
"auranofin",2
"cimetidine",2
"diamorphine",2
"fructose",2
"hypochlorous",2
"methylprednisolone",2
"naproxen",2
"oseltamivir",2
"ractopamine",2
"spironolactone",2
"urea",2
"zaltoprofen",2
"actemra",1
"amlodipine",1
"antipain",1
"apixaban",1
"artesunate",1
"aspartame",1
"astemizole",1
"atracurium",1
"azathioprine",1
"benzocaine",1
"biotin",1
"bleomycin",1
"bradykinin",1
"brincidofovir",1
"bromhexine",1
"calcitriol",1
"camphor",1
"capsaicin",1
"cefepime",1
"cefpodoxime",1
"cefuroxime",1
"ceramide",1
"choline",1
"cidofovir",1
"cisatracurium",1
"citalopram",1
"citrulline",1
"clozapine",1
"codeine",1
"curcumin",1
"cyclosporine",1
"dapivirine",1
"daunorubicin",1
"echothiophate",1
"emetine",1
"empagliflozin",1
"ephedrine",1
"erdosteine",1
"erythromycin",1
"estradiol valerate",1
"estradiol-valerate",1
"etoricoxib",1
"famotidine",1
"folic",1
"forskolin",1
"fraxetin",1
"furosemide",1
"guanidine",1
"histidine",1
"hydralazine",1
"hydrocodone",1
"hydroxyzine",1
"imodium",1
"indole",1
"isoquercetin",1
"l-lysine",1
"lincomycin",1
"loratadine",1
"lutein",1
"manganese",1
"megestrol",1
"megestrol acetate",1
"metformin",1
"methylphenidate",1
"midazolam",1
"mifepristone",1
"mirin",1
"mt-21",1
"naloxone",1
"naltrexone",1
"nelfinavir",1
"niclosamide",1
"nicotinamide",1
"omeprazole",1
"oxymetazoline",1
"phenol",1
"phosphorus",1
"potassium chloride",1
"prazosin",1
"proline",1
"promethazine",1
"propofol",1
"pseudoephedrine",1
"rhein",1
"ribose",1
"rutin",1
"somatostatin",1
"tempol",1
"topotecan",1
"torcetrapib",1
"tw-37",1
"valsartan",1
"vancomycin",1
"vardenafil",1
"xanthine",1
"zeaxanthin",1
