"Drug","08-04-2022"
"ivermectin",307
"apixaban",104
"hydroxychloroquine",42
"ritonavir",29
"glyphosate",24
"ibuprofen",21
"quercetin",19
"methylprednisolone",14
"prednisone",13
"fluvoxamine",9
"ketamine",9
"budesonide",8
"thalidomide",8
"spermidine",7
"dexamethasone",6
"dopamine",6
"buprenorphine",4
"cysteine",4
"naproxen",4
"niacin",4
"rivaroxaban",4
"s-23",4
"tromethamine",4
"urea",4
"diethylstilbestrol",3
"glutathione",3
"lidocaine",3
"methadone",3
"methotrexate",3
"acetaminophen",2
"acyclovir",2
"amoxicillin",2
"famotidine",2
"hydrocortisone",2
"imatinib",2
"naloxone",2
"tubercidin",2
"acetylcholine",1
"aldosterone",1
"atorvastatin",1
"aviptadil",1
"azithromycin",1
"benzocaine",1
"benzonatate",1
"berberine",1
"calcifediol",1
"ceftriaxone",1
"chloroquine",1
"clarithromycin",1
"clonazepam",1
"codeine",1
"colchicine",1
"coumarin",1
"creatine",1
"diphenhydramine",1
"emtricitabine",1
"epinephrine",1
"fentanyl",1
"fisetin",1
"formaldehyde",1
"guanfacine",1
"lonafarnib",1
"midazolam",1
"minocycline",1
"naltrexone",1
"nitrous oxide",1
"phenylephrine",1
"progesterone",1
"proline",1
"quinine",1
"ramipril",1
"resveratrol",1
"spermine",1
"topiramate",1
"tramadol",1
