"Drug","09-23-2022"
"fentanyl",2469
"ivermectin",270
"hydroxychloroquine",173
"pyridostigmine",23
"azithromycin",15
"quercetin",13
"ibuprofen",11
"dexamethasone",8
"ketamine",8
"glyphosate",7
"chloroquine",6
"glutathione",6
"ritonavir",6
"thalidomide",6
"acetaminophen",5
"s-23",5
"thiamine",5
"bucillamine",4
"chlorine dioxide",4
"fluvoxamine",4
"resveratrol",4
"doxycycline",3
"favipiravir",3
"prednisone",3
"amoxicillin",2
"cannabidiol",2
"chromium",2
"cladribine",2
"gabapentin",2
"ivabradine",2
"lorazepam",2
"midazolam",2
"naltrexone",2
"nitazoxanide",2
"quinine",2
"ranitidine",2
"ribavirin",2
"rupatadine",2
"salbutamol",2
"tramadol",2
"vincristine",2
"amphetamine",1
"aprepitant",1
"baricitinib",1
"benzodiazepine",1
"berberine",1
"buprenorphine",1
"clemastine",1
"cysteine",1
"daclatasvir",1
"desloratadine",1
"epinephrine",1
"estradiol",1
"famotidine",1
"fluoxetine",1
"fructose",1
"gadolinium",1
"guaifenesin",1
"hydroquinone",1
"imatinib",1
"l-lysine",1
"lactulose",1
"lopinavir",1
"magnesium citrate",1
"micafungin",1
"montelukast",1
"nafamostat",1
"naloxone",1
"naproxen",1
"niacin",1
"omeprazole",1
"ondansetron",1
"oseltamivir",1
"pentoxifylline",1
"permethrin",1
"pregabalin",1
"promethazine",1
"sertraline",1
"sofosbuvir",1
"taxifolin",1
"thimerosal",1
"trehalose",1
"tryptophan",1
"ubiquinol",1
"urea",1
"vancomycin",1
