"Drug","07-25-2022"
"ivermectin",685
"hydroxychloroquine",59
"fentanyl",58
"quercetin",43
"chloroquine",16
"scopolamine",15
"ibuprofen",12
"methotrexate",12
"budesonide",9
"dexamethasone",9
"ritonavir",9
"colchicine",8
"niacin",8
"azithromycin",7
"fluvoxamine",7
"prednisone",7
"flunarizine",5
"ketamine",5
"midazolam",5
"thalidomide",5
"acetaminophen",4
"maraviroc",4
"metformin",4
"metoprolol",4
"potassium chloride",4
"s-23",4
"famotidine",3
"fructose",3
"glutathione",3
"resveratrol",3
"vincristine",3
"amoxicillin",2
"berberine",2
"calcifediol",2
"cannabidiol",2
"choline",2
"codeine",2
"creatine",2
"dopamine",2
"doxycycline",2
"duloxetine",2
"estradiol",2
"glyphosate",2
"mirtazapine",2
"mupirocin",2
"naltrexone",2
"pitavastatin",2
"prednisolone",2
"sertraline",2
"spermidine",2
"taurine",2
"tofacitinib",2
"activated charcoal",1
"amantadine",1
"amphetamine",1
"azathioprine",1
"biotin",1
"cephalexin",1
"diamorphine",1
"diphenhydramine",1
"fenofibrate",1
"fexofenadine",1
"fluoxetine",1
"fluvastatin",1
"gabapentin",1
"hydrocortisone",1
"imatinib",1
"l-lysine",1
"leucine",1
"lidocaine",1
"lopinavir",1
"lovastatin",1
"methadone",1
"nitazoxanide",1
"osimertinib",1
"pirfenidone",1
"plitidepsin",1
"propofol",1
"rosuvastatin",1
"tadalafil",1
"titanium dioxide",1
"valganciclovir",1
"vortioxetine",1
"warfarin",1
