"Drug","05-07-2022"
"ivermectin",402
"hydroxychloroquine",82
"cysteine",37
"quercetin",37
"fentanyl",28
"thalidomide",21
"niacin",16
"misoprostol",13
"fluvoxamine",12
"dexamethasone",11
"midazolam",11
"ibuprofen",10
"doxycycline",9
"mirtazapine",8
"pyridostigmine",7
"dopamine",5
"ketamine",5
"ritonavir",5
"azithromycin",4
"biotin",4
"thiamine",4
"acetaminophen",3
"aldosterone",3
"chloroquine",3
"naloxone",3
"niclosamide",3
"prednisone",3
"astaxanthin",2
"codeine",2
"famotidine",2
"formaldehyde",2
"glutathione",2
"glyphosate",2
"hydrocodone",2
"lopinavir",2
"pregabalin",2
"rifaximin",2
"vincristine",2
"acetylcysteine",1
"amoxicillin",1
"apigenin",1
"arginine",1
"aripiprazole",1
"azelastine",1
"beta carotene",1
"bleomycin",1
"cholecalciferol",1
"ciclesonide",1
"cidofovir",1
"citrulline",1
"clopidogrel",1
"cyproheptadine",1
"dapagliflozin",1
"digoxin",1
"disulfiram",1
"escitalopram",1
"fenofibrate",1
"fluoxetine",1
"haloperidol",1
"histidine",1
"hydrocortisone",1
"loratadine",1
"meclizine",1
"megestrol acetate",1
"metformin",1
"methadone",1
"methionine",1
"methotrexate",1
"methylphenidate",1
"midodrine",1
"naltrexone",1
"naproxen",1
"nitrous oxide",1
"prednisolone",1
"proline",1
"quinine",1
"rutin",1
"salbutamol",1
"suramin",1
"taurine",1
"threonine",1
"tramadol",1
"tryptophan",1
