"Drug","12-11-2022"
"ivermectin",1376
"hydroxychloroquine",239
"fentanyl",74
"azithromycin",62
"midazolam",30
"ibuprofen",19
"quercetin",19
"chloroquine",18
"glyphosate",17
"suramin",16
"ritonavir",13
"amoxicillin",11
"glutathione",10
"bradykinin",8
"ketamine",8
"amantadine",7
"arginine",6
"dopamine",6
"famotidine",6
"prednisone",5
"daptomycin",4
"fructose",4
"codeine",3
"dexamethasone",3
"doxycycline",3
"methylprednisolone",3
"niacin",3
"quinine",3
"thalidomide",3
"acyclovir",2
"asparagine",2
"baricitinib",2
"benzodiazepine",2
"berberine",2
"biotin",2
"bucillamine",2
"chlorine dioxide",2
"curcumin",2
"fluvoxamine",2
"gabapentin",2
"gadolinium",2
"glycine",2
"l-lysine",2
"nicotinamide",2
"nifedipine",2
"nitazoxanide",2
"proline",2
"resveratrol",2
"rutin",2
"tacrolimus",2
"tramadol",2
"vincristine",2
"acetaminophen",1
"activated charcoal",1
"albendazole",1
"allopurinol",1
"alogliptin",1
"ampicillin",1
"apixaban",1
"aprepitant",1
"azathioprine",1
"azelastine",1
"clonidine",1
"desloratadine",1
"diosmin",1
"duloxetine",1
"edrophonium",1
"fenbendazole",1
"finasteride",1
"fluconazole",1
"fluorouracil",1
"formaldehyde",1
"hesperidin",1
"hydrocortisone",1
"imatinib",1
"ipamorelin",1
"levothyroxine",1
"lorazepam",1
"mercaptopurine",1
"metformin",1
"methadone",1
"methotrexate",1
"naloxone",1
"naltrexone",1
"nitroglycerin",1
"norepinephrine",1
"pentamidine",1
"rifaximin",1
"risperidone",1
"s-23",1
"sildenafil",1
"taurine",1
"tempol",1
"thimerosal",1
"titanium dioxide",1
"tromethamine",1
"voriconazole",1
"warfarin",1
