"Drug","03-16-2021"
"ivermectin",2115
"sodium chlorite",955
"hydroxychloroquine",297
"mmda",181
"remdesivir",49
"fentanyl",47
"cannabidiol",44
"clofazimine",44
"s-23",44
"leronlimab",34
"diclofenac",31
"azithromycin",29
"ibuprofen",29
"chloroquine",26
"dexamethasone",24
"niacin",23
"phthalocyanine",19
"methotrexate",16
"emricasan",15
"quercetin",14
"thalidomide",14
"dopamine",12
"estradiol",12
"progesterone",12
"acetaminophen",11
"cetylpyridinium",11
"doxycycline",11
"angiotensin ii",9
"colchicine",9
"guanine",9
"manganese",9
"clarithromycin",8
"penicillin",8
"amoxicillin",7
"apabetalone",6
"baricitinib",6
"bromhexine",6
"prednisone",6
"talopram",6
"warfarin",6
"angiotensin 1-7",5
"calcifediol",5
"lopinavir",5
"metformin",5
"siltuximab",5
"thimerosal",5
"acetylcholine",4
"budesonide",4
"codeine",4
"fluvoxamine",4
"formaldehyde",4
"thiamine",4
"actemra",3
"chlorine dioxide",3
"dutasteride",3
"glutathione",3
"hesperidin",3
"ifenprodil",3
"naringin",3
"plitidepsin",3
"quinine",3
"vanadium",3
"acyclovir",2
"biotin",2
"cysteine",2
"docetaxel",2
"epinephrine",2
"favipiravir",2
"fostamatinib",2
"glyphosate",2
"kava",2
"leucovorin",2
"levodopa",2
"malic",2
"methadone",2
"montelukast",2
"nitazoxanide",2
"oleandrin",2
"piclidenoson",2
"rigosertib",2
"selamectin",2
"sertraline",2
"squalene",2
"tempol",2
"tyrosine",2
"abiraterone",1
"am-580",1
"ambroxol",1
"amitriptyline",1
"antipain",1
"apn01",1
"artemisinin",1
"aspartame",1
"astaxanthin",1
"atropine",1
"aviptadil",1
"berberine",1
"boron",1
"calcitriol",1
"chlorpromazine",1
"cholecalciferol",1
"clomipramine",1
"curcumin",1
"dadle",1
"dantrolene",1
"disulfiram",1
"ebselen",1
"ehna",1
"enzalutamide",1
"escitalopram",1
"famotidine",1
"fluorouracil",1
"fluoxetine",1
"forskolin",1
"fructose",1
"glycine",1
"ketamine",1
"lidocaine",1
"lorazepam",1
"metamizole",1
"methylprednisone",1
"nafamostat",1
"naltrexone",1
"niclosamide",1
"nitroglycerin",1
"phenylephrine",1
"potassium",1
"pregnenolone",1
"propranolol",1
"resveratrol",1
"ribavirin",1
"ruxolitinib",1
"rvx-208",1
"sarilumab",1
"sodium acetate",1
"squalane",1
"stanozolol",1
"sumatriptan",1
"tamoxifen",1
"tenofovir",1
"trazodone",1
"venlafaxine",1
"xanthine",1
