"Drug","11-17-2020"
"cetylpyridinium",907
"dexamethasone",905
"remdesivir",397
"ivermectin",221
"hydroxychloroquine",189
"azithromycin",154
"actemra",97
"lopinavir",94
"oxymetazoline",78
"chloroquine",71
"leronlimab",64
"aviptadil",57
"fluvoxamine",41
"fentanyl",38
"favipiravir",36
"quercetin",27
"chlorine dioxide",22
"squalene",21
"sotagliflozin",19
"dipyridamole",16
"baricitinib",15
"quinine",14
"thalidomide",14
"glyphosate",13
"calcifediol",12
"ibuprofen",12
"ketamine",11
"budesonide",10
"fluoxetine",10
"clemastine",9
"dicyclomine",9
"dopamine",9
"glutathione",9
"hydrocortisone",9
"penicillin",9
"amitriptyline",8
"codeine",8
"metformin",8
"s-23",8
"dadle",7
"cannabidiol",6
"prednisone",6
"ribavirin",6
"talopram",6
"cilostazol",5
"fostamatinib",5
"indole",5
"niacin",5
"vincristine",5
"bradykinin",4
"daclatasvir",4
"formaldehyde",4
"lincomycin",4
"methadone",4
"mirin",4
"rapamycin",4
"sofosbuvir",4
"vanadium",4
"adenosine",3
"amoxicillin",3
"bromhexine",3
"doxycycline",3
"naloxone",3
"potassium",3
"proline",3
"propofol",3
"ranitidine",3
"sphingosine",3
"amantadine",2
"ambroxol",2
"astaxanthin",2
"berberine",2
"boceprevir",2
"ceftriaxone",2
"cetirizine",2
"cholecalciferol",2
"clarithromycin",2
"colchicine",2
"curcumin",2
"cysteine",2
"disulfiram",2
"famotidine",2
"fisetin",2
"loperamide",2
"losartan",2
"metoprolol",2
"midodrine",2
"nitazoxanide",2
"nitroglycerin",2
"omeprazole",2
"oseltamivir",2
"streptomycin",2
"ticagrelor",2
"toluene",2
"acyclovir",1
"am-580",1
"angiotensin ii",1
"antipain",1
"antroquinonol",1
"apn01",1
"artemisinin",1
"camostat",1
"capsaicin",1
"carprofen",1
"celecoxib",1
"cesium",1
"clonidine",1
"compound 2",1
"crocin",1
"diclofenac",1
"docetaxel",1
"eucalyptol",1
"favilavir",1
"fluorescein",1
"folic",1
"forskolin",1
"gabapentin",1
"gliclazide",1
"guaiacol",1
"guaifenesin",1
"hypochlorous",1
"imidacloprid",1
"inulin",1
"itraconazole",1
"lisinopril",1
"malic",1
"maraviroc",1
"methotrexate",1
"naltrexone",1
"naproxen",1
"narlaprevir",1
"neodymium",1
"niclosamide",1
"nitrous oxide",1
"nitrous-oxide",1
"ozanimod",1
"palbociclib",1
"phosphorus",1
"prazosin",1
"prednisolone",1
"raloxifene",1
"relugolix",1
"ritonavir",1
"ronnel",1
"ropivacaine",1
"rupatadine",1
"sarilumab",1
"succinylcholine",1
"telaprevir",1
"thiamine",1
"thimerosal",1
"tretinoin",1
"triethylene glycol",1
"trovafloxacin",1
"tryptophan",1
"tyrosine",1
"varespladib",1
"warfarin",1
