"Drug","12-30-2021"
"ivermectin",1943
"fluvoxamine",329
"hydroxychloroquine",309
"remdesivir",236
"fentanyl",165
"quercetin",153
"azithromycin",149
"dexamethasone",116
"ibuprofen",46
"acetaminophen",40
"ritonavir",33
"niacin",32
"budesonide",29
"prednisone",27
"glutathione",25
"colchicine",21
"midazolam",21
"bucillamine",20
"chloroquine",20
"baricitinib",19
"ketamine",19
"empagliflozin",18
"prednisolone",15
"rivaroxaban",14
"chlorine dioxide",12
"artemisinin",11
"aviptadil",10
"codeine",9
"vincristine",9
"curcumin",8
"cysteine",8
"dopamine",8
"glycine",8
"leronlimab",8
"amoxicillin",7
"penicillin",7
"cannabidiol",6
"clopidogrel",6
"potassium",6
"thalidomide",6
"urea",6
"doxycycline",5
"methotrexate",5
"niclosamide",5
"quinine",5
"amantadine",4
"ceftriaxone",4
"diphenhydramine",4
"ebselen",4
"estradiol",4
"glyphosate",4
"nitazoxanide",4
"resveratrol",4
"taurine",4
"warfarin",4
"calcifediol",3
"camostat",3
"famotidine",3
"l-lysine",3
"loratadine",3
"metformin",3
"nitrous oxide",3
"nitrous-oxide",3
"s-23",3
"acyclovir",2
"ambroxol",2
"apixaban",2
"bafetinib",2
"bromhexine",2
"creatine",2
"favipiravir",2
"fluoxetine",2
"fluticasone",2
"kava",2
"levamisole",2
"maraviroc",2
"methadone",2
"methylcobalamin",2
"montelukast",2
"naproxen",2
"pregabalin",2
"promethazine",2
"pseudoephedrine",2
"salbutamol",2
"sertraline",2
"talopram",2
"acetylcysteine",1
"adenine",1
"alanine",1
"allicin",1
"amodiaquine",1
"amphetamine",1
"amphotericin b",1
"aniline",1
"aspartame",1
"astaxanthin",1
"atovaquone",1
"atropine",1
"berberine",1
"beta-alanine",1
"boron",1
"buprenorphine",1
"bupropion",1
"bv4",1
"calcitriol",1
"carvedilol",1
"cetylpyridinium",1
"ciclesonide",1
"citalopram",1
"citrulline",1
"clonazepam",1
"clonidine",1
"cordycepin",1
"creatinine",1
"diamorphine",1
"diclofenac",1
"dicyclomine",1
"ebastine",1
"emtricitabine",1
"ephedrine",1
"epinephrine",1
"eugenol",1
"fenbendazole",1
"fexofenadine",1
"finasteride",1
"fingolimod",1
"fludrocortisone",1
"folic",1
"forskolin",1
"gabapentin",1
"guanine",1
"hyaluronic",1
"hydromorphone",1
"ipratropium",1
"ivabradine",1
"l-glutamine",1
"leflunomide",1
"lidocaine",1
"lisinopril",1
"meclizine",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"metronidazole",1
"mirin",1
"naloxone",1
"nicotinamide",1
"nitrite",1
"omeprazole",1
"oseltamivir",1
"oxycodone",1
"pantoprazole",1
"phenylephrine",1
"phosphorus",1
"piperine",1
"plitidepsin",1
"proline",1
"propofol",1
"ribavirin",1
"rosuvastatin",1
"sarilumab",1
"selumetinib",1
"semaglutide",1
"simvastatin",1
"sodium acetate",1
"sodium chlorite",1
"squalene",1
"sumatriptan",1
"tempol",1
"tenofovir",1
"theanine",1
"thebacon",1
"thymol",1
"tromethamine",1
"tyrosine",1
"urethane",1
"uridine",1
"vancomycin",1
"vinpocetine",1
"voriconazole",1
