"Drug","06-07-2020"
"hydroxychloroquine",4497
"azithromycin",406
"remdesivir",370
"fentanyl",287
"chloroquine",173
"mmda",115
"ivermectin",57
"ibuprofen",50
"famotidine",47
"tyrosine",45
"acalabrutinib",34
"squalene",26
"pidotimod",21
"doxycycline",20
"favipiravir",16
"camostat",14
"levodopa",12
"dexmedetomidine",11
"chlorine dioxide",10
"camphor",9
"chlorhexidine",9
"dopamine",9
"quinine",9
"propofol",8
"s-23",8
"methadone",7
"thalidomide",7
"baricitinib",6
"prednisone",6
"artemisinin",5
"capsaicin",5
"codeine",5
"quercetin",5
"acetaminophen",4
"cannabidiol",4
"cyclosporine",4
"defactinib",4
"ketamine",4
"neodymium",4
"ritonavir",4
"sofosbuvir",4
"actinium",3
"cysteine",3
"fructose",3
"glutathione",3
"guanine",3
"metformin",3
"penicillin",3
"warfarin",3
"ceftriaxone",2
"choline",2
"ciclesonide",2
"epigallocatechin",2
"erythromycin",2
"fluorouracil",2
"gabapentin",2
"glyphosate",2
"hydrocortisone",2
"lanreotide",2
"lisinopril",2
"lopinavir",2
"methotrexate",2
"octreotide",2
"potassium",2
"prednisolone",2
"resveratrol",2
"ropivacaine",2
"zopiclone",2
"abacavir",1
"amphetamine",1
"angiotensin ii",1
"atrasentan",1
"bafilomycin a1",1
"beta carotene",1
"biotin",1
"boron",1
"cadmium",1
"calcitriol",1
"catechin",1
"celecoxib",1
"cesium",1
"clozapine",1
"colchicine",1
"creatinine",1
"crocin",1
"dantrolene",1
"daunorubicin",1
"detomidine",1
"diazepam",1
"empagliflozin",1
"escitalopram",1
"fomepizole",1
"formaldehyde",1
"galidesivir",1
"guaifenesin",1
"ibrutinib",1
"ifenprodil",1
"isotretinoin",1
"lenalidomide",1
"lofepramine",1
"losartan",1
"lutein",1
"megestrol",1
"megestrol acetate",1
"melphalan",1
"metronidazole",1
"molybdenum",1
"nafamostat",1
"naloxone",1
"nelfinavir",1
"omeprazole",1
"oseltamivir",1
"oxycodone",1
"ranitidine",1
"ribavirin",1
"risdiplam",1
"risperidone",1
"rivastigmine",1
"salbutamol",1
"spironolactone",1
"taurine",1
"telmisartan",1
"teriflunomide",1
"theophylline",1
"tranilast",1
"trimethoprim",1
"tryptophan",1
"umifenovir",1
"urea",1
"vs-5584",1
