"Drug","11-30-2022"
"ivermectin",908
"hydroxychloroquine",529
"fentanyl",526
"midazolam",410
"aviptadil",55
"ritonavir",30
"chloroquine",22
"quercetin",16
"ibuprofen",12
"apixaban",11
"metformin",11
"thalidomide",11
"vincristine",9
"dexamethasone",7
"amantadine",6
"famotidine",6
"prednisone",6
"budesonide",5
"dopamine",5
"methotrexate",5
"niacin",5
"azithromycin",4
"fluvoxamine",4
"glutathione",4
"lopinavir",4
"propofol",4
"quinine",4
"amoxicillin",3
"ivabradine",3
"manganese",3
"progesterone",3
"albendazole",2
"arginine",2
"bucillamine",2
"cannabidiol",2
"cetirizine",2
"chlorine dioxide",2
"clonazepam",2
"codeine",2
"creatine",2
"cyanocobalamin",2
"doxycycline",2
"fenofibrate",2
"hydrocodone",2
"ketamine",2
"midodrine",2
"montelukast",2
"naltrexone",2
"oxycodone",2
"rucaparib",2
"s-23",2
"telmisartan",2
"threonine",2
"titanium dioxide",2
"tryptophan",2
"acetaminophen",1
"acetylcholine",1
"acetylcysteine",1
"alanine",1
"amphetamine",1
"artesunate",1
"atorvastatin",1
"atropine",1
"baricitinib",1
"benzodiazepine",1
"berberine",1
"cetylpyridinium",1
"chlorpheniramine",1
"citalopram",1
"crocin",1
"diazepam",1
"dutasteride",1
"edaravone",1
"fenbendazole",1
"fexofenadine",1
"finasteride",1
"fluoxetine",1
"geneticin",1
"guaifenesin",1
"hydroquinone",1
"imatinib",1
"isosorbide",1
"levodopa",1
"lidocaine",1
"loratadine",1
"maraviroc",1
"mephedrone",1
"metoprolol",1
"naproxen",1
"niclosamide",1
"oleandrin",1
"pravastatin",1
"prednisolone",1
"proline",1
"promethazine",1
"talopram",1
"tramadol",1
"trehalose",1
"uridine",1
"warfarin",1
