"Drug","03-21-2022"
"fentanyl",1741
"ivermectin",1516
"remdesivir",476
"ibuprofen",70
"hydroxychloroquine",53
"gadolinium",27
"quercetin",23
"prostaglandin",21
"prostaglandin d2",20
"niacin",19
"aviptadil",18
"fluvoxamine",11
"azithromycin",9
"methadone",9
"ritonavir",9
"vincristine",8
"chloroquine",7
"dexamethasone",7
"doxycycline",7
"favipiravir",6
"midazolam",6
"prednisone",6
"tacrolimus",6
"talopram",6
"codeine",5
"losartan",5
"dutasteride",4
"hypericin",4
"nitazoxanide",4
"quinine",4
"thalidomide",4
"budesonide",3
"buprenorphine",3
"cannabidiol",3
"dopamine",3
"fenofibrate",3
"finasteride",3
"ganglioside",3
"inosine",3
"inosine pranobex",3
"metformin",3
"penicillin",3
"tryptophan",3
"acetaminophen",2
"aldosterone",2
"amoxicillin",2
"angiotensin ii",2
"baricitinib",2
"benzodiazepine",2
"bucillamine",2
"calcifediol",2
"cholecalciferol",2
"ciclesonide",2
"cysteine",2
"estradiol",2
"famotidine",2
"fostamatinib",2
"ivabradine",2
"ketamine",2
"leronlimab",2
"naproxen",2
"nitrite",2
"resveratrol",2
"s-23",2
"tamsulosin",2
"vanadium",2
"actemra",1
"agomelatine",1
"albendazole",1
"alfentanil",1
"aliskiren",1
"allicin",1
"alprazolam",1
"amlodipine",1
"aniline",1
"arginine",1
"artemisinin",1
"camphor",1
"capsaicin",1
"carvedilol",1
"cladribine",1
"creatine",1
"curcumin",1
"daunorubicin",1
"enzalutamide",1
"epigallocatechin",1
"fludrocortisone",1
"glutathione",1
"icosapent",1
"icosapent ethyl",1
"ipratropium",1
"lopinavir",1
"loratadine",1
"lurasidone",1
"manganese",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"meloxicam",1
"metoprolol",1
"midodrine",1
"mmda",1
"montelukast",1
"naloxone",1
"naltrexone",1
"narasin",1
"propofol",1
"propranolol",1
"pyridostigmine",1
"ramelteon",1
"rapamycin",1
"retinol",1
"ribavirin",1
"salbutamol",1
"sertraline",1
"sildenafil",1
"tadalafil",1
"tempol",1
"tenofovir",1
"tizanidine",1
"topiramate",1
"tramadol",1
"trehalose",1
"triclosan",1
"vancomycin",1
"verapamil",1
"warfarin",1
"xylometazoline",1
"zanubrutinib",1
