"Drug","10-21-2020"
"hydroxychloroquine",1929
"doxycycline",1444
"azithromycin",1416
"remdesivir",655
"dexamethasone",136
"leronlimab",134
"ivermectin",76
"isocarboxazid",57
"actemra",51
"fentanyl",45
"quercetin",43
"toluene",39
"lofepramine",38
"lopinavir",33
"favipiravir",23
"aviptadil",22
"methadone",19
"aluminum hydroxide",18
"chloroquine",18
"histidine",15
"dexmedetomidine",12
"ibuprofen",12
"codeine",11
"s-23",11
"thalidomide",9
"budesonide",8
"naloxone",7
"warfarin",7
"artemisinin",6
"artesunate",6
"dopamine",6
"ketamine",6
"pyronaridine",6
"squalene",6
"tramadol",6
"chlorine dioxide",5
"famotidine",5
"niclosamide",5
"potassium",5
"prednisone",5
"folic",4
"glutathione",4
"bradykinin",3
"ceftriaxone",3
"chromium",3
"citicoline",3
"crocin",3
"glyphosate",3
"ifenprodil",3
"kava",3
"levodopa",3
"modafinil",3
"neodymium",3
"piracetam",3
"talopram",3
"acetaminophen",2
"acetylcholine",2
"angiotensin ii",2
"apixaban",2
"bucillamine",2
"calcitriol",2
"camostat",2
"cannabidiol",2
"chlorpheniramine",2
"cyclosporine",2
"eravacycline",2
"formaldehyde",2
"galidesivir",2
"metformin",2
"mifepristone",2
"mirin",2
"niacin",2
"nitroglycerin",2
"osajin",2
"penicillin",2
"propofol",2
"sofosbuvir",2
"tacrolimus",2
"thiopental",2
"acalabrutinib",1
"acetazolamide",1
"acetylcysteine",1
"adenine",1
"aldosterone",1
"aminophylline",1
"amodiaquine",1
"antipain",1
"azathioprine",1
"baricitinib",1
"benzodiazepine",1
"biotin",1
"boron",1
"bromazepam",1
"buprenorphine",1
"cabotegravir",1
"calcifediol",1
"capsaicin",1
"clarithromycin",1
"curcumin",1
"cysteine",1
"cystine",1
"daclatasvir",1
"daunorubicin",1
"diazepam",1
"diphenhydramine",1
"dofetilide",1
"fenbendazole",1
"flucloxacillin",1
"forskolin",1
"fostamatinib",1
"fructose",1
"gabapentin",1
"gadolinium",1
"gentamicin",1
"glycine",1
"guanine",1
"hydralazine",1
"hydrocortisone",1
"imiquimod",1
"indole",1
"indomethacin",1
"itraconazole",1
"ivabradine",1
"kaolin",1
"leflunomide",1
"losartan",1
"malathion",1
"manganese",1
"maraviroc",1
"moxifloxacin",1
"nafamostat",1
"naproxen",1
"nebivolol",1
"oleandrin",1
"phosphorus",1
"plitidepsin",1
"pomalidomide",1
"potassium chloride",1
"propranolol",1
"prucalopride",1
"quetiapine",1
"ranitidine",1
"reichstein",1
"resveratrol",1
"rhein",1
"rifapentine",1
"ronnel",1
"sarilumab",1
"tremorine",1
"tretinoin",1
"up5",1
"uracil",1
"vanadium",1
"zanamivir",1
