"Drug","01-06-2023"
"ivermectin",2823
"hydroxychloroquine",263
"fentanyl",154
"aviptadil",65
"tempol",49
"artemisinin",47
"gadolinium",47
"quercetin",43
"ibuprofen",25
"fluvoxamine",23
"azithromycin",16
"thalidomide",15
"metformin",13
"prednisone",13
"dexamethasone",12
"glutathione",12
"plitidepsin",12
"ritonavir",11
"chloroquine",8
"quinine",7
"acetaminophen",6
"amitriptyline",6
"hydromorphone",6
"amoxicillin",5
"dopamine",5
"doxycycline",5
"fostamatinib",5
"midazolam",5
"amantadine",4
"angiotensin 1-7",4
"angiotensin ii",4
"ketamine",4
"nicotinamide",4
"bucillamine",3
"codeine",3
"curcumin",3
"cyproheptadine",3
"cysteine",3
"epinephrine",3
"favipiravir",3
"formaldehyde",3
"guanfacine",3
"icosapent",3
"icosapent ethyl",3
"naproxen",3
"budesonide",2
"nebivolol",2
"oseltamivir",2
"acetazolamide",1
"acyclovir",1
"adenosine",1
"aliskiren",1
"apixaban",1
"atorvastatin",1
"baclofen",1
"baricitinib",1
"benzonatate",1
"beta carotene",1
"bupropion",1
"cadmium",1
"carnosine",1
"cefuroxime",1
"choline",1
"clopidogrel",1
"diltiazem",1
"edrophonium",1
"efonidipine",1
"famotidine",1
"fexofenadine",1
"flucloxacillin",1
"fludrocortisone",1
"gentamicin",1
"icatibant",1
"inositol",1
"lopinavir",1
"meropenem",1
"methadone",1
"methionine",1
"methotrexate",1
"metoprolol",1
"midodrine",1
"mifepristone",1
"mirtazapine",1
"molybdenum",1
"naltrexone",1
"niacin",1
"olanzapine",1
"phenytoin",1
"progesterone",1
"quetiapine",1
"resveratrol",1
"riboflavin",1
"rivaroxaban",1
"ruxolitinib",1
"s-23",1
"sulbactam",1
"tadalafil",1
"thymol",1
"tramadol",1
"trazodone",1
"tyrosine",1
"valsartan",1
"varespladib",1
"venetoclax",1
"vincristine",1
