"Drug","04-06-2021"
"ivermectin",4869
"hydroxychloroquine",599
"remdesivir",229
"fentanyl",126
"leronlimab",95
"ibuprofen",34
"quercetin",31
"niclosamide",27
"niacin",26
"chloroquine",25
"azithromycin",22
"fluvoxamine",15
"penicillin",14
"benzodiazepine",12
"dexamethasone",12
"dopamine",11
"s-23",11
"acetaminophen",10
"chlorine dioxide",10
"favipiravir",9
"prednisone",8
"progesterone",8
"thalidomide",8
"famotidine",7
"vincristine",7
"calcifediol",6
"codeine",6
"formaldehyde",6
"methylprednisolone",6
"cannabidiol",5
"clofazimine",5
"cysteine",5
"glutathione",5
"indole",5
"aviptadil",4
"doxycycline",4
"indium",4
"isoquercetin",4
"levodopa",4
"methadone",4
"plitidepsin",4
"sulforaphane",4
"arginine",3
"colchicine",3
"cyclosporine",3
"fructose",3
"glyphosate",3
"lopinavir",3
"masitinib",3
"naloxone",3
"nicotinamide",3
"nintedanib",3
"potassium",3
"ritonavir",3
"sarilumab",3
"silmitasertib",3
"talopram",3
"tretinoin",3
"urea",3
"apixaban",2
"artesunate",2
"astaxanthin",2
"berberine",2
"bromhexine",2
"buprenorphine",2
"clopidogrel",2
"estradiol",2
"fexofenadine",2
"forskolin",2
"fostamatinib",2
"hypochlorous",2
"losartan",2
"methotrexate",2
"naltrexone",2
"proline",2
"pyronaridine",2
"rapamycin",2
"rigosertib",2
"siltuximab",2
"squalene",2
"thiamine",2
"tryptophan",2
"adenosine",1
"aldosterone",1
"aluminum hydroxide",1
"amantadine",1
"amlexanox",1
"amoxicillin",1
"aniline",1
"apabetalone",1
"aripiprazole",1
"atenolol",1
"azacitidine",1
"biotin",1
"calcitriol",1
"camphor",1
"candesartan",1
"cannabivarin",1
"cepharanthine",1
"cetirizine",1
"chlorpheniramine",1
"chromium",1
"cladribine",1
"clarithromycin",1
"curcumin",1
"dabigatran",1
"daunorubicin",1
"doxepin",1
"ephedrine",1
"epinephrine",1
"esketamine",1
"favilavir",1
"fluticasone",1
"gabapentin",1
"gilteritinib",1
"hydrocortisone",1
"imipramine",1
"ketamine",1
"l-glutamine",1
"loratadine",1
"lycopene",1
"mefloquine",1
"mirtazapine",1
"nelfinavir",1
"ondansetron",1
"oseltamivir",1
"oxymetazoline",1
"paclitaxel",1
"paroxetine",1
"pentobarbital",1
"phenibut",1
"prazosin",1
"procaine",1
"propofol",1
"pseudoephedrine",1
"quinine",1
"ralimetinib",1
"resveratrol",1
"rhein",1
"riboflavin",1
"rivaroxaban",1
"romidepsin",1
"roxadustat",1
"salbutamol",1
"sildenafil",1
"sodium ascorbate",1
"taurine",1
"tromethamine",1
"warfarin",1
