"Drug","10-13-2022"
"fentanyl",774
"ivermectin",395
"hydroxychloroquine",243
"misoprostol",42
"ivabradine",26
"quercetin",19
"glyphosate",18
"midazolam",14
"ketamine",12
"chloroquine",10
"methadone",10
"prednisone",10
"baricitinib",9
"ritonavir",8
"dexamethasone",7
"ibuprofen",6
"niclosamide",6
"acetaminophen",5
"cimetidine",5
"posaconazole",5
"talopram",5
"thalidomide",5
"codeine",4
"colchicine",3
"glutathione",3
"metformin",3
"naltrexone",3
"amoxicillin",2
"angiotensin ii",2
"azithromycin",2
"bucillamine",2
"budesonide",2
"doxycycline",2
"favipiravir",2
"fluvoxamine",2
"formaldehyde",2
"gabapentin",2
"ketotifen",2
"lidocaine",2
"montelukast",2
"niacin",2
"oxycodone",2
"quinine",2
"tadalafil",2
"tryptophan",2
"acyclovir",1
"aldosterone",1
"amantadine",1
"aniline",1
"artesunate",1
"aviptadil",1
"bedaquiline",1
"boron",1
"buprenorphine",1
"calcifediol",1
"cannabidiol",1
"carvedilol",1
"cetylpyridinium",1
"chlorpheniramine",1
"clarithromycin",1
"creatinine",1
"curcumin",1
"cyclosporine",1
"cysteine",1
"cytidine",1
"desloratadine",1
"epinephrine",1
"famotidine",1
"galantamine",1
"hydrocodone",1
"imatinib",1
"indole",1
"inulin",1
"l-lysine",1
"lorazepam",1
"megestrol acetate",1
"modafinil",1
"nafamostat",1
"naproxen",1
"orlistat",1
"paclitaxel",1
"pregabalin",1
"propofol",1
"pyridostigmine",1
"rivaroxaban",1
"ronnel",1
"s-23",1
"simvastatin",1
"tempol",1
"thiamine",1
"titanium dioxide",1
"tramadol",1
"tranilast",1
"trazodone",1
"trehalose",1
"vincristine",1
"xylazine",1
