"Drug","04-26-2020"
"hydroxychloroquine",11248
"chloroquine",3367
"fentanyl",1330
"remdesivir",1192
"azithromycin",405
"ivermectin",189
"famotidine",114
"quercetin",50
"ibuprofen",47
"chlorine dioxide",45
"favipiravir",45
"potassium",44
"quinine",43
"lopinavir",36
"ritonavir",36
"penicillin",33
"formaldehyde",31
"methadone",26
"montelukast",25
"cladribine",15
"furosemide",15
"glutathione",15
"thimerosal",15
"cannabidiol",14
"darunavir",14
"sodium chlorite",13
"colchicine",11
"ropivacaine",11
"prednisone",10
"codeine",8
"losartan",8
"oseltamivir",8
"doxycycline",7
"naloxone",7
"ambroxol",6
"camostat",6
"curcumin",6
"cycloserine",6
"dopamine",6
"fructose",6
"glyphosate",6
"hydrocortisone",6
"metformin",6
"nelfinavir",6
"propofol",6
"terizidone",6
"warfarin",6
"acetaminophen",5
"apilimod",5
"auranofin",5
"galidesivir",5
"mmda",5
"nafamostat",5
"niacin",5
"nitrous oxide",5
"omeprazole",5
"acetylcholine",4
"bromhexine",4
"creatine",4
"estradiol",4
"kava",4
"ketamine",4
"lidocaine",4
"midazolam",4
"ranitidine",4
"riboflavin",4
"alanine",3
"amantadine",3
"angiotensin ii",3
"artemisinin",3
"benzodiazepine",3
"dexamethasone",3
"diphenhydramine",3
"glycine",3
"lisinopril",3
"methotrexate",3
"nifedipine",3
"propiolactone",3
"urea",3
"acetazolamide",2
"aldosterone",2
"allopurinol",2
"amoxicillin",2
"argatroban",2
"artesunate",2
"beta-alanine",2
"camphor",2
"catechin",2
"clarithromycin",2
"dipyridamole",2
"emodin",2
"isoquercetin",2
"levodopa",2
"lisofylline",2
"manganese",2
"merimepodib",2
"molybdenum",2
"nicotinamide",2
"nitroglycerin",2
"phenol",2
"pyronaridine",2
"rh-1",2
"risdiplam",2
"s-23",2
"thalidomide",2
"thiamine",2
"umifenovir",2
"verdiperstat",2
"vincristine",2
"acyclovir",1
"alfentanil",1
"allicin",1
"alprostadil",1
"aluminum hydroxide",1
"amy-101",1
"andrographolide",1
"angiotensin 1-7",1
"apigenin",1
"apixaban",1
"aspartame",1
"atorvastatin",1
"aviptadil",1
"bafilomycin a1",1
"baricitinib",1
"berberine",1
"beta carotene",1
"bleomycin",1
"buprenorphine",1
"cadmium",1
"captopril",1
"ceftriaxone",1
"cetirizine",1
"chlorproguanil",1
"chromium",1
"ciclesonide",1
"cidofovir",1
"clozapine",1
"coumarin",1
"creatinine",1
"cyclosporine",1
"daclatasvir",1
"dantrolene",1
"dapagliflozin",1
"detomidine",1
"diazepam",1
"diltiazem",1
"dimethyl sulfoxide",1
"enalapril",1
"ephedrine",1
"erythromycin",1
"flecainide",1
"fomepizole",1
"forskolin",1
"guaifenesin",1
"hydroquinone",1
"hydroxyurea",1
"ifenprodil",1
"indomethacin",1
"iodide",1
"irbesartan",1
"ketoprofen",1
"ketorolac",1
"larotrectinib",1
"loratadine",1
"lumefantrine",1
"luteolin",1
"magnesium oxide",1
"malathion",1
"mefloquine",1
"mercurochrome",1
"metoprolol",1
"myricetin",1
"naltrexone",1
"naproxen",1
"niclosamide",1
"nitazoxanide",1
"nitrite",1
"nonoxynol-9",1
"oleandrin",1
"pentamidine",1
"pentolinium",1
"peramivir",1
"perindopril",1
"phenelzine",1
"phenethylamine",1
"phosphorus",1
"prazosin",1
"prednisolone",1
"progesterone",1
"proguanil",1
"propranolol",1
"pseudoephedrine",1
"pyrimethamine",1
"ramipril",1
"resveratrol",1
"ribose",1
"rivaroxaban",1
"ronnel",1
"rosuvastatin",1
"rupatadine",1
"salbutamol",1
"selinexor",1
"sertraline",1
"sildenafil",1
"sodium borate",1
"sodium fluoride",1
"sodium hydroxide",1
"sodium iodide",1
"sodium molybdate",1
"sofosbuvir",1
"spermidine",1
"spironolactone",1
"talopram",1
"taurine",1
"telmisartan",1
"theanine",1
"toluene",1
"tradipitant",1
"tramadol",1
"transfluthrin",1
"triclosan",1
"tyrosine",1
"upamostat",1
"uracil",1
"venetoclax",1
"venlafaxine",1
"zafirlukast",1
