"Drug","02-01-2021"
"ivermectin",2687
"hydroxychloroquine",1253
"fluvoxamine",199
"remdesivir",165
"doxycycline",118
"azithromycin",109
"colchicine",98
"leronlimab",72
"methylprednisolone",48
"dexamethasone",40
"quercetin",32
"ibuprofen",31
"chloroquine",25
"epinephrine",22
"plitidepsin",22
"niacin",21
"favipiravir",14
"fentanyl",13
"methotrexate",12
"ambroxol",11
"prednisolone",11
"actemra",10
"buprenorphine",10
"indole",9
"sulfasalazine",9
"thiamine",9
"penicillin",8
"prednisone",8
"sarilumab",8
"arecoline",7
"fostamatinib",7
"quinine",7
"acetylcholine",6
"bromhexine",6
"folic",6
"metamizole",6
"metformin",6
"acetaminophen",5
"curcumin",5
"dopamine",5
"maltose",5
"nitazoxanide",5
"s-23",5
"selamectin",5
"amlodipine",4
"amoxicillin",4
"baricitinib",4
"bradykinin",4
"budesonide",4
"cannabidiol",4
"famotidine",4
"glutathione",4
"niclosamide",4
"pyronaridine",4
"talopram",4
"thalidomide",4
"artesunate",3
"astaxanthin",3
"codeine",3
"fluoxetine",3
"ketamine",3
"naproxen",3
"rhein",3
"thimerosal",3
"warfarin",3
"berberine",2
"bucillamine",2
"camostat",2
"chlorine dioxide",2
"cholecalciferol",2
"chromium",2
"dextromethorphan",2
"forskolin",2
"levodopa",2
"lopinavir",2
"luteolin",2
"mefloquine",2
"mmda",2
"naltrexone",2
"nelfinavir",2
"nitrous oxide",2
"nitrous-oxide",2
"retinol",2
"spironolactone",2
"strychnine",2
"tetrodotoxin",2
"trazodone",2
"activated charcoal",1
"am-580",1
"amantadine",1
"angiotensin ii",1
"aniline",1
"apn01",1
"artemisinin",1
"aviptadil",1
"benzoyl peroxide",1
"boceprevir",1
"brivudine",1
"calcifediol",1
"captopril",1
"ceftriaxone",1
"ciclesonide",1
"creatine",1
"diclofenac",1
"dronabinol",1
"epoprostenol",1
"escitalopram",1
"gabapentin",1
"gadolinium",1
"gentamicin",1
"glyphosate",1
"hydroquinone",1
"hypochlorous",1
"kava",1
"ketanserin",1
"lansoprazole",1
"lisinopril",1
"losartan",1
"memantine",1
"methadone",1
"micafungin",1
"mirin",1
"naloxone",1
"nitroglycerin",1
"oleandrin",1
"ombitasvir",1
"paritaprevir",1
"potassium",1
"pralatrexate",1
"proline",1
"propofol",1
"propranolol",1
"ractopamine",1
"rapamycin",1
"resveratrol",1
"ribavirin",1
"riboflavin",1
"ritonavir",1
"ronnel",1
"ropivacaine",1
"sitagliptin",1
"sodium acetate",1
"squalene",1
"sumatriptan",1
"tacrolimus",1
"telmisartan",1
"tempol",1
"tipranavir",1
"trenbolone",1
"tyrosine",1
"valaciclovir",1
"vancomycin",1
