"Drug","05-23-2020"
"hydroxychloroquine",29633
"chloroquine",4977
"remdesivir",4041
"azithromycin",561
"ivermectin",526
"potassium",161
"doxycycline",156
"vincristine",69
"acetylcholine",52
"quinine",48
"chlorine dioxide",47
"technetium tc-99m",47
"tetrofosmin",47
"fentanyl",43
"lopinavir",35
"ritonavir",32
"methadone",26
"favipiravir",22
"threonine",18
"quercetin",17
"ribavirin",16
"oseltamivir",13
"glyphosate",10
"ketamine",10
"s-23",10
"prednisone",9
"artemisinin",8
"ibuprofen",8
"baricitinib",7
"camostat",7
"dopamine",7
"penicillin",6
"thalidomide",6
"ampicillin",5
"cannabidiol",5
"clarithromycin",5
"estradiol",5
"famotidine",5
"galidesivir",5
"levodopa",5
"mefloquine",5
"naloxone",5
"ertapenem",4
"formaldehyde",4
"losartan",4
"tocotrienol",4
"warfarin",4
"activated charcoal",3
"acyclovir",3
"aldosterone",3
"angiotensin ii",3
"chlorhexidine",3
"dipyridamole",3
"glutathione",3
"lapatinib",3
"metformin",3
"nafamostat",3
"niacin",3
"propofol",3
"riboflavin",3
"ropivacaine",3
"adenosine",2
"amoxicillin",2
"aniline",2
"artesunate",2
"auranofin",2
"cesium",2
"ciclesonide",2
"curcumin",2
"diethyl ether",2
"niobium",2
"nitazoxanide",2
"pyronaridine",2
"squalane",2
"tetracycline",2
"acetaminophen",1
"apixaban",1
"aspartame",1
"atorvastatin",1
"atovaquone",1
"buprenorphine",1
"cafedrine",1
"camphor",1
"chloramphenicol",1
"cholecalciferol",1
"chromium",1
"codeine",1
"cyclosporine",1
"cysteine",1
"dantrolene",1
"daunorubicin",1
"degarelix",1
"dexamethasone",1
"dextromethorphan",1
"diazepam",1
"diclofenac",1
"dihydrocodeine",1
"disulfiram",1
"doxorubicin",1
"emetine",1
"emodin",1
"etoposide",1
"fomepizole",1
"fructose",1
"guaifenesin",1
"ibrutinib",1
"ibudilast",1
"isotretinoin",1
"kava",1
"l-lysine",1
"luteolin",1
"manganese",1
"mebendazole",1
"metronidazole",1
"midazolam",1
"miglustat",1
"minocycline",1
"naltrexone",1
"naproxen",1
"naringin",1
"neodymium",1
"niclosamide",1
"nicotinamide",1
"nitrous oxide",1
"omeprazole",1
"orlistat",1
"ouabain",1
"permethrin",1
"prazosin",1
"pregnenolone",1
"rifampicin",1
"rutin",1
"sacubitril",1
"simeprevir",1
"sodium ascorbate",1
"strychnine",1
"suramin",1
"tacrolimus",1
"tamsulosin",1
"taurine",1
"telmisartan",1
"upamostat",1
"valsartan",1
