"Drug","09-02-2020"
"hydroxychloroquine",3013
"hydrocortisone",1948
"dexamethasone",1598
"bradykinin",560
"remdesivir",227
"ivermectin",214
"thalidomide",198
"chloroquine",141
"azithromycin",133
"masitinib",73
"favipiravir",64
"prednisone",60
"quercetin",45
"fentanyl",44
"aviptadil",29
"mavacamten",28
"metformin",26
"doxycycline",24
"budesonide",19
"methylprednisolone",18
"curcumin",17
"icatibant",17
"squalene",17
"famotidine",15
"quinine",15
"bromhexine",11
"colchicine",11
"ifenprodil",11
"oleandrin",11
"calcifediol",9
"s-23",9
"acetaminophen",8
"dopamine",8
"prednisolone",8
"glutathione",7
"ibuprofen",7
"mmda",7
"bucillamine",6
"celecoxib",6
"merimepodib",6
"nitazoxanide",6
"penicillin",6
"aldosterone",5
"codeine",5
"dapsone",5
"methadone",5
"naloxone",5
"arginine",4
"baricitinib",4
"ketamine",4
"l-lysine",4
"loratadine",4
"nitrite",4
"paclitaxel",4
"telmisartan",4
"vincristine",4
"alvelestat",3
"amoxicillin",3
"apixaban",3
"artemisinin",3
"cannabidiol",3
"cetirizine",3
"chlorine dioxide",3
"cholecalciferol",3
"ciprofloxacin",3
"dipyridamole",3
"nitrous oxide",3
"potassium",3
"ritonavir",3
"urea",3
"acetylcholine",2
"angiotensin ii",2
"cyclosporine",2
"daclatasvir",2
"dapagliflozin",2
"formaldehyde",2
"forskolin",2
"fructose",2
"gadolinium",2
"isoquercetin",2
"leflunomide",2
"lopinavir",2
"methotrexate",2
"methylprednisone",2
"niacin",2
"norepinephrine",2
"phosphorus",2
"pirfenidone",2
"ronnel",2
"sofosbuvir",2
"thiamine",2
"warfarin",2
"abivertinib",1
"acetylcysteine",1
"activated charcoal",1
"adenine",1
"adenosine",1
"alprazolam",1
"artesunate",1
"atazanavir",1
"azacitidine",1
"berberine",1
"biotin",1
"boldenone",1
"brequinar",1
"butalbital",1
"camphor",1
"capsaicin",1
"cesium",1
"ciclesonide",1
"cilengitide",1
"cisatracurium",1
"clarithromycin",1
"clopidogrel",1
"creatinine",1
"danazol",1
"diethylstilbestrol",1
"digoxin",1
"duvelisib",1
"ebselen",1
"enalapril",1
"fenfluramine",1
"filgotinib",1
"fostamatinib",1
"galidesivir",1
"guanine",1
"hydrocodone",1
"hymecromone",1
"idasanutlin",1
"indole",1
"indomethacin",1
"l-glutamine",1
"levothyroxine",1
"lidocaine",1
"lorazepam",1
"magnesium chloride",1
"malathion",1
"mannose",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"mifepristone",1
"mirtazapine",1
"modafinil",1
"neodymium",1
"niclosamide",1
"nitroglycerin",1
"phencyclidine",1
"phenol",1
"pimavanserin",1
"pioglitazone",1
"progesterone",1
"proline",1
"pyronaridine",1
"ramatroban",1
"resveratrol",1
"ribavirin",1
"scopolamine",1
"sertraline",1
"sodium chlorite",1
"stanozolol",1
"talopram",1
"trenbolone",1
"tributyrin",1
"triclocarban",1
"triclosan",1
"vanadium",1
"vancomycin",1
