"Drug","09-18-2021"
"ivermectin",7981
"remdesivir",777
"quercetin",198
"hydroxychloroquine",132
"aviptadil",99
"fluvoxamine",71
"fentanyl",70
"ibuprofen",70
"azithromycin",62
"midazolam",57
"acetaminophen",46
"curcumin",45
"resveratrol",45
"chloroquine",36
"penicillin",33
"artemisinin",28
"niacin",28
"thalidomide",18
"umifenovir",17
"dexamethasone",16
"glutathione",13
"masitinib",12
"prednisone",12
"fenofibrate",11
"leronlimab",11
"clozapine",9
"favipiravir",9
"rivaroxaban",9
"bucillamine",8
"dopamine",8
"doxycycline",8
"efinaconazole",8
"nitazoxanide",8
"quinine",8
"baricitinib",7
"budesonide",6
"cysteine",5
"epinephrine",5
"actemra",4
"atorvastatin",4
"epigallocatechin",4
"famotidine",4
"ketamine",4
"vincristine",4
"acepromazine",3
"butorphanol",3
"camostat",3
"cefuroxime",3
"chlorine dioxide",3
"detomidine",3
"fructose",3
"lisinopril",3
"loratadine",3
"mmda",3
"s-23",3
"suramin",3
"thiamine",3
"xylazine",3
"amoxicillin",2
"artesunate",2
"bradykinin",2
"bromhexine",2
"calcitriol",2
"cannabidiol",2
"colchicine",2
"creatinine",2
"diazepam",2
"gadolinium",2
"glyphosate",2
"hesperidin",2
"hydrocortisone",2
"l-lysine",2
"maraviroc",2
"nobiletin",2
"potassium",2
"pterostilbene",2
"ritonavir",2
"rutin",2
"squalene",2
"talopram",2
"vancomycin",2
"activated charcoal",1
"albendazole",1
"amantadine",1
"amlodipine",1
"amphetamine",1
"anandamide",1
"argatroban",1
"astaxanthin",1
"atovaquone",1
"azelastine",1
"berberine",1
"bicalutamide",1
"bisoprolol",1
"cetirizine",1
"chlorphenamine",1
"cholecalciferol",1
"clopidogrel",1
"codeine",1
"decitabine",1
"desogestrel",1
"dextroamphetamine",1
"ehna",1
"fexofenadine",1
"fluticasone",1
"folic",1
"formaldehyde",1
"gabapentin",1
"gentamicin",1
"guanine",1
"haloperidol",1
"hesperetin",1
"imatinib",1
"indole",1
"isoquercetin",1
"isoquinoline",1
"kaolin",1
"ketotifen",1
"letrozole",1
"levothyroxine",1
"lopinavir",1
"luteolin",1
"malathion",1
"mebendazole",1
"mefloquine",1
"megestrol",1
"megestrol acetate",1
"mesna",1
"metformin",1
"methotrexate",1
"methylcobalamin",1
"minocycline",1
"mitoxantrone",1
"myricetin",1
"nafamostat",1
"naproxen",1
"nicotinamide",1
"oxybenzone",1
"phenol",1
"phosphocreatine",1
"potassium chloride",1
"praziquantel",1
"prednisolone",1
"probenecid",1
"propranolol",1
"puerarin",1
"pyridostigmine",1
"pyronaridine",1
"ractopamine",1
"ranitidine",1
"rapamycin",1
"rizatriptan",1
"salbutamol",1
"simvastatin",1
"sulfasalazine",1
"taurine",1
"thimerosal",1
"tromethamine",1
"tryptophan",1
"urea",1
"valine",1
"varenicline",1
"venetoclax",1
"venlafaxine",1
"verapamil",1
"warfarin",1
