"Drug","07-14-2020"
"hydroxychloroquine",4878
"remdesivir",3905
"azithromycin",1154
"budesonide",646
"chloroquine",310
"dexamethasone",178
"ivermectin",165
"fentanyl",94
"favipiravir",91
"acetaminophen",60
"doxycycline",58
"ibuprofen",58
"clarithromycin",56
"fostamatinib",45
"tafenoquine",39
"amiodarone",38
"chlorine dioxide",37
"titanium dioxide",35
"fenofibrate",29
"mifepristone",28
"atovaquone",22
"aldosterone",21
"ropivacaine",18
"prednisone",15
"lopinavir",14
"quercetin",14
"glutathione",13
"dopamine",12
"methadone",12
"penicillin",12
"proguanil",12
"quinine",12
"vadadustat",12
"artemisinin",10
"curcumin",9
"tyrosine",9
"formaldehyde",8
"ritonavir",8
"chlorhexidine",7
"colchicine",7
"mmda",7
"nitazoxanide",7
"potassium",7
"proline",7
"acalabrutinib",6
"ebpc",6
"glyphosate",6
"ketamine",6
"naloxone",6
"umifenovir",6
"aprepitant",5
"cannabidiol",5
"merimepodib",5
"niclosamide",5
"ramipril",5
"talopram",5
"chromium",4
"codeine",4
"fructose",4
"salbutamol",4
"selinexor",4
"thiamine",4
"camphor",3
"cholecalciferol",3
"cysteine",3
"duvelisib",3
"ec-18",3
"galidesivir",3
"mefloquine",3
"metformin",3
"midazolam",3
"molybdenum",3
"oxycodone",3
"pentobarbital",3
"phosphorus",3
"prazosin",3
"primaquine",3
"progesterone",3
"strychnine",3
"thalidomide",3
"thimerosal",3
"allantoin",2
"amphetamine",2
"aniline",2
"arginine",2
"daclatasvir",2
"disulfiram",2
"ephedrine",2
"famotidine",2
"gabapentin",2
"hydrocortisone",2
"iloprost",2
"kava",2
"metenolone",2
"methylprednisolone",2
"misoprostol",2
"naproxen",2
"niacin",2
"nicotinamide",2
"propofol",2
"raloxifene",2
"s-23",2
"sofosbuvir",2
"tofacitinib",2
"urea",2
"valine",2
"warfarin",2
"acetylcysteine",1
"actinium",1
"activated charcoal",1
"adenine",1
"alprazolam",1
"angiotensin ii",1
"apilimod",1
"aspartame",1
"astaxanthin",1
"atazanavir",1
"benzodiazepine",1
"benzoin",1
"betamethasone",1
"biotin",1
"bleomycin",1
"boron",1
"bradykinin",1
"bucillamine",1
"camostat",1
"captopril",1
"ccmq",1
"cefepime",1
"cetirizine",1
"cobalamin",1
"cpad",1
"creatine",1
"cyclophosphamide",1
"diazepam",1
"ebselen",1
"escitalopram",1
"etomidate",1
"ferric oxide",1
"flecainide",1
"fluconazole",1
"fluoxetine",1
"forskolin",1
"galactose",1
"glycine",1
"hydroquinone",1
"ibrutinib",1
"imipramine",1
"indomethacin",1
"ivabradine",1
"kn-62",1
"l-lysine",1
"leflunomide",1
"levodopa",1
"manganese",1
"megestrol",1
"megestrol acetate",1
"methotrexate",1
"nafamostat",1
"naltrexone",1
"neodymium",1
"nitrite",1
"nitrous oxide",1
"omeprazole",1
"oseltamivir",1
"pseudoephedrine",1
"quetiapine",1
"rhein",1
"ribavirin",1
"riboflavin",1
"rocuronium",1
"sertraline",1
"synthetic camphor",1
"tamoxifen",1
"tempol",1
"toluene",1
"tramadol",1
"ubiquinol",1
"vanadium",1
"vardenafil",1
"vecuronium",1
"venlafaxine",1
