"Drug","07-17-2020"
"hydroxychloroquine",5673
"remdesivir",2208
"chlorine dioxide",2019
"azithromycin",1727
"dexamethasone",1682
"fentanyl",804
"budesonide",288
"chloroquine",176
"ivermectin",127
"fenofibrate",125
"quercetin",42
"acalabrutinib",19
"favipiravir",19
"doxycycline",15
"quinine",15
"glutathione",14
"amiodarone",13
"cannabidiol",13
"penicillin",13
"talopram",12
"levofloxacin",11
"curcumin",10
"ibuprofen",10
"selinexor",10
"tempol",10
"dextromethorphan",8
"activated charcoal",7
"cysteine",7
"formaldehyde",7
"prednisone",7
"umbralisib",7
"dopamine",6
"galidesivir",6
"ifenprodil",6
"lopinavir",6
"naloxone",6
"thiamine",6
"warfarin",6
"astaxanthin",5
"clozapine",5
"codeine",5
"creatine",5
"fostamatinib",5
"guanosine",5
"ketamine",5
"lidocaine",5
"methylprednisolone",5
"niacin",5
"riboflavin",5
"thymidine",5
"uracil",5
"atorvastatin",4
"berberine",4
"clarithromycin",4
"dantrolene",4
"duvelisib",4
"famotidine",4
"ibrutinib",4
"metformin",4
"methadone",4
"ritonavir",4
"abivertinib",3
"acetaminophen",3
"baricitinib",3
"camphor",3
"guanidine",3
"mefloquine",3
"merimepodib",3
"niclosamide",3
"oseltamivir",3
"rhein",3
"vanadium",3
"acetylcysteine",2
"albendazole",2
"amantadine",2
"amphetamine",2
"bicalutamide",2
"capsaicin",2
"ciclesonide",2
"dapsone",2
"dimethyl fumarate",2
"flaviolin",2
"forskolin",2
"glyphosate",2
"indium",2
"indole",2
"losartan",2
"mmda",2
"nicotinamide",2
"nitrous oxide",2
"oleandrin",2
"oxycodone",2
"potassium",2
"resveratrol",2
"salbutamol",2
"sofosbuvir",2
"squalene",2
"thalidomide",2
"toluene",2
"urea",2
"valsartan",2
"withaferin-a",2
"acyclovir",1
"ambroxol",1
"amoxicillin",1
"angiotensin ii",1
"apixaban",1
"artemisinin",1
"artesunate",1
"bedaquiline",1
"biotin",1
"blarcamesine",1
"calcitriol",1
"captopril",1
"carvedilol",1
"ceftriaxone",1
"cetirizine",1
"chlorpromazine",1
"cinnamaldehyde",1
"cisplatin",1
"clonazepam",1
"colchicine",1
"crocin",1
"cystine",1
"daclatasvir",1
"diamorphine",1
"epinephrine",1
"estradiol valerate",1
"estradiol-valerate",1
"etoposide",1
"filgotinib",1
"formoterol",1
"fructose",1
"gentamicin",1
"glucoraphanin",1
"glycopyrronium",1
"guanine",1
"hesperetin",1
"hydrocodone",1
"hydrocortisone",1
"hydroquinone",1
"hydroxyurea",1
"ibandronate",1
"icosapent",1
"imiquimod",1
"isoniazid",1
"isotretinoin",1
"kava",1
"lefamulin",1
"leucine",1
"levothyroxine",1
"lisinopril",1
"lorazepam",1
"manganese",1
"maraviroc",1
"methotrexate",1
"mirtazapine",1
"modafinil",1
"moxifloxacin",1
"nafamostat",1
"neodymium",1
"paroxetine",1
"piclidenoson",1
"piperine",1
"prazosin",1
"progesterone",1
"propofol",1
"pyronaridine",1
"ribavirin",1
"ribose",1
"ruxolitinib",1
"semapimod",1
"sertraline",1
"streptomycin",1
"succinylcholine",1
"sulforaphane",1
"sumatriptan",1
"telmisartan",1
"tetracycline",1
"tramadol",1
"trazodone",1
"triclosan",1
"umifenovir",1
"urethane",1
"vadadustat",1
"valine",1
"vardenafil",1
"vildagliptin",1
