"Drug","07-31-2021"
"ivermectin",2425
"remdesivir",790
"hydroxychloroquine",742
"dexamethasone",687
"quercetin",147
"chlorine dioxide",116
"niacin",99
"midazolam",56
"azithromycin",47
"chloroquine",44
"fentanyl",42
"spironolactone",40
"thalidomide",40
"glutathione",37
"doxycycline",36
"penicillin",31
"aviptadil",20
"cystine",20
"famotidine",20
"fluvoxamine",17
"mmda",17
"ibuprofen",13
"budesonide",12
"leronlimab",12
"favipiravir",11
"ritonavir",11
"dopamine",10
"glyphosate",10
"prednisone",10
"baricitinib",9
"estradiol",9
"loratadine",8
"nitazoxanide",8
"tempol",8
"cysteine",7
"tas-108",7
"tryptophan",7
"acetaminophen",6
"bradykinin",6
"bromhexine",6
"clozapine",6
"isoquercetin",6
"methadone",6
"ambroxol",5
"mefloquine",5
"potassium",5
"vincristine",5
"angiotensin ii",4
"astaxanthin",4
"berberine",4
"clopidogrel",4
"dadle",4
"glycine",4
"nifuroxazide",4
"taurine",4
"tofacitinib",4
"artesunate",3
"cannabidiol",3
"etodolac",3
"etoposide",3
"etoricoxib",3
"fostamatinib",3
"imatinib",3
"kava",3
"methotrexate",3
"quinine",3
"rabeprazole",3
"rutin",3
"acetylcholine",2
"acetylcysteine",2
"amoxicillin",2
"bivalirudin",2
"cadmium",2
"calcifediol",2
"colchicine",2
"dasatinib",2
"emricasan",2
"erythromycin",2
"fluoxetine",2
"folic",2
"ketamine",2
"lopinavir",2
"metformin",2
"montelukast",2
"oseltamivir",2
"prednisolone",2
"s-23",2
"squalene",2
"suramin",2
"actemra",1
"amantadine",1
"amphetamine",1
"anandamide",1
"antipain",1
"atorvastatin",1
"biotin",1
"bucillamine",1
"camostat",1
"capsaicin",1
"carbamazepine",1
"cephalexin",1
"codeine",1
"curcumin",1
"cyclophosphamide",1
"cyproheptadine",1
"dimethyl sulfoxide",1
"dronabinol",1
"enzalutamide",1
"epinephrine",1
"ethambutol",1
"etomidate",1
"finasteride",1
"fingolimod",1
"formaldehyde",1
"forskolin",1
"gentamicin",1
"guaifenesin",1
"ivabradine",1
"levodopa",1
"levofloxacin",1
"levothyroxine",1
"lidocaine",1
"lisinopril",1
"luteolin",1
"mannose",1
"megestrol",1
"megestrol acetate",1
"naltrexone",1
"niclosamide",1
"nitrous oxide",1
"nitrous-oxide",1
"opipramol",1
"oxycodone",1
"phenibut",1
"pirfenidone",1
"potassium chloride",1
"propofol",1
"puerarin",1
"pyridostigmine",1
"pyronaridine",1
"ranitidine",1
"risperidone",1
"ruxolitinib",1
"salbutamol",1
"sofosbuvir",1
"tamoxifen",1
"thiamine",1
"trazodone",1
"umifenovir",1
"urethane",1
"velpatasvir",1
"venlafaxine",1
"warfarin",1
