"Drug","07-28-2020"
"hydroxychloroquine",11882
"azithromycin",10023
"doxycycline",4758
"remdesivir",4349
"chloroquine",2854
"ivermectin",299
"dexamethasone",244
"budesonide",183
"quinine",156
"phenylephrine",129
"oxymetazoline",72
"fentanyl",69
"lopinavir",54
"ritonavir",48
"quercetin",44
"ibuprofen",42
"prednisone",42
"favipiravir",33
"lidocaine",29
"potassium",26
"erythromycin",15
"penicillin",15
"s-23",15
"calcium phosphate",14
"famotidine",14
"thalidomide",14
"acetaminophen",13
"bardoxolone",12
"baricitinib",11
"fenofibrate",11
"glyphosate",10
"bromhexine",9
"dipyridamole",9
"glutathione",9
"methylprednisolone",9
"aspartame",7
"bradykinin",7
"naloxone",7
"curcumin",6
"fluoxetine",6
"formaldehyde",6
"ribavirin",6
"codeine",5
"ketamine",5
"losartan",5
"tafamidis",5
"thiamine",5
"warfarin",5
"apilimod",4
"cannabidiol",4
"colchicine",4
"duvelisib",4
"levofloxacin",4
"merimepodib",4
"metformin",4
"omeprazole",4
"rigosertib",4
"suramin",4
"amoxicillin",3
"azelastine",3
"bepridil",3
"cetirizine",3
"clofazimine",3
"disulfiram",3
"dopamine",3
"hydroquinone",3
"levodopa",3
"mefloquine",3
"methadone",3
"oseltamivir",3
"oxycodone",3
"tetracycline",3
"acyclovir",2
"amphetamine",2
"buprenorphine",2
"calcitriol",2
"camostat",2
"ceftriaxone",2
"chromium",2
"creatinine",2
"cysteine",2
"diltiazem",2
"gabapentin",2
"hydrocortisone",2
"indomethacin",2
"k-134",2
"larazotide",2
"lisinopril",2
"magnesium sulfate",2
"mmda",2
"phenol",2
"phosphorus",2
"ranitidine",2
"riboflavin",2
"ronnel",2
"sodium chlorite",2
"talopram",2
"tamoxifen",2
"umifenovir",2
"valrubicin",2
"voriconazole",2
"abivertinib",1
"albendazole",1
"amodiaquine",1
"amphotericin b",1
"angiotensin ii",1
"apixaban",1
"artemisinin",1
"artesunate",1
"astaxanthin",1
"biotin",1
"boron",1
"bupropion",1
"camphor",1
"capsaicin",1
"cathinone",1
"chloramphenicol",1
"chlorophyll a",1
"clarithromycin",1
"clonazepam",1
"cobicistat",1
"cyclophosphamide",1
"dantrolene",1
"dapivirine",1
"darunavir",1
"defactinib",1
"dextroamphetamine",1
"dextromethorphan",1
"digoxin",1
"donepezil",1
"eravacycline",1
"estradiol",1
"flecainide",1
"fostamatinib",1
"furosemide",1
"gadolinium",1
"galidesivir",1
"hexachlorophene",1
"hydroxytyrosol",1
"icosapent",1
"icosapent ethyl",1
"ifenprodil",1
"iodide",1
"isotretinoin",1
"kava",1
"lumefantrine",1
"malathion",1
"melarsoprol",1
"methotrexate",1
"metronidazole",1
"midazolam",1
"modafinil",1
"nafamostat",1
"niacin",1
"nicotinamide",1
"nitrite",1
"nitroglycerin",1
"paritaprevir",1
"paromomycin",1
"piclidenoson",1
"poziotinib",1
"prazosin",1
"prednisolone",1
"primaquine",1
"proline",1
"promethazine",1
"propranolol",1
"pyronaridine",1
"resveratrol",1
"riboprine",1
"ribose",1
"rivaroxaban",1
"rocuronium",1
"rosiglitazone",1
"selinexor",1
"simeprevir",1
"sinefungin",1
"sodium fluoride",1
"squalamine",1
"squalene",1
"streptomycin",1
"taurine",1
"taxifolin",1
"toluene",1
"umbralisib",1
"urea",1
"valine",1
"vs-5584",1
