"Drug","06-13-2020"
"hydroxychloroquine",2964
"remdesivir",871
"chloroquine",285
"fentanyl",227
"ibuprofen",155
"azithromycin",153
"ivermectin",94
"glyphosate",78
"potassium",63
"favipiravir",41
"ritonavir",41
"lopinavir",40
"fructose",37
"quinine",18
"acalabrutinib",17
"chlorine dioxide",17
"famotidine",17
"ribavirin",15
"prednisone",14
"quercetin",11
"galidesivir",10
"glutathione",9
"lofepramine",9
"doxycycline",8
"mmda",8
"ketamine",7
"albendazole",6
"dopamine",6
"selinexor",6
"colchicine",5
"cyclosporine",5
"tyrosine",5
"amphetamine",4
"baricitinib",4
"kava",4
"aldosterone",3
"curcumin",3
"cysteine",3
"formaldehyde",3
"metformin",3
"riboflavin",3
"thalidomide",3
"angiotensin ii",2
"baloxavir marboxil",2
"beta carotene",2
"choline",2
"darunavir",2
"diazepam",2
"ebselen",2
"fenbendazole",2
"hydromorphone",2
"leflunomide",2
"levodopa",2
"niacin",2
"resveratrol",2
"ruxolitinib",2
"alprazolam",1
"amoxicillin",1
"aniline",1
"antrafenine",1
"artemisinin",1
"aspartame",1
"beclabuvir",1
"bucillamine",1
"calcitriol",1
"camphor",1
"cannabidiol",1
"capsaicin",1
"chlorhexidine",1
"chromium",1
"ciclesonide",1
"codeine",1
"colistin",1
"creatinine",1
"cyanocobalamin",1
"dexmedetomidine",1
"dextroamphetamine",1
"dimethyl fumarate",1
"dipyridamole",1
"dobutamine",1
"epoprostenol",1
"estradiol",1
"faldaprevir",1
"guanidine",1
"hesperidin",1
"hydrocortisone",1
"hydroquinone",1
"ibudilast",1
"imatinib",1
"isoniazid",1
"isotretinoin",1
"itraconazole",1
"lifitegrast",1
"liothyronine",1
"loperamide",1
"lupeol",1
"lycopene",1
"mannose",1
"mebendazole",1
"meropenem",1
"methadone",1
"methotrexate",1
"midazolam",1
"montelukast",1
"naloxone",1
"narasin",1
"neodymium",1
"niclosamide",1
"nicotinamide",1
"nitazoxanide",1
"oxycodone",1
"paritaprevir",1
"pentoxifylline",1
"phosphorus",1
"prednisolone",1
"promethazine",1
"reserpine",1
"rhein",1
"rifampicin",1
"ronnel",1
"rutin",1
"s-23",1
"sertraline",1
"sofosbuvir",1
"sulforaphane",1
"suramin",1
"teriflunomide",1
"thimerosal",1
"tryptophan",1
"tucatinib",1
"urea",1
"valinomycin",1
"vanadium",1
"warfarin",1
