"Drug","10-16-2020"
"folic",30174
"remdesivir",16763
"hydroxychloroquine",2084
"lopinavir",1749
"dexamethasone",592
"lofepramine",223
"ritonavir",175
"ivermectin",125
"squalene",103
"isocarboxazid",93
"favipiravir",60
"mmda",60
"leronlimab",32
"chloroquine",31
"codeine",30
"azithromycin",29
"chlorine dioxide",25
"calcifediol",23
"fentanyl",23
"tramadol",23
"rhein",22
"toluene",20
"quercetin",19
"acalabrutinib",16
"cenicriviroc",16
"penicillin",16
"budesonide",15
"cyclosporine",15
"bucillamine",14
"ibuprofen",12
"rapamycin",12
"fructose",11
"prednisolone",11
"ranitidine",11
"doxycycline",10
"mirin",9
"s-23",9
"sitagliptin",8
"ampicillin",7
"aviptadil",7
"bromhexine",7
"buprenorphine",7
"famotidine",7
"glyphosate",7
"talopram",7
"bradykinin",6
"galidesivir",6
"metformin",6
"plitidepsin",6
"prednisone",6
"quinine",6
"venetoclax",6
"fostamatinib",5
"ifenprodil",5
"manganese",5
"baricitinib",4
"crocin",4
"glutathione",4
"histidine",4
"midazolam",4
"sacubitril",4
"valsartan",4
"abivertinib",3
"acetylcysteine",3
"arginine",3
"camphor",3
"colchicine",3
"dopamine",3
"indomethacin",3
"methadone",3
"methylprednisolone",3
"modafinil",3
"nitrous oxide",3
"nitrous-oxide",3
"oseltamivir",3
"potassium",3
"spironolactone",3
"vincristine",3
"alanine",2
"amphetamine",2
"artesunate",2
"biotin",2
"chromium",2
"citco",2
"cytisine",2
"fluoxetine",2
"formaldehyde",2
"forskolin",2
"gliclazide",2
"hyaluronic",2
"indole",2
"ketamine",2
"l-lysine",2
"leflunomide",2
"loratadine",2
"mupirocin",2
"proline",2
"propiolactone",2
"pyronaridine",2
"ribavirin",2
"tyrosine",2
"urea",2
"warfarin",2
"xanthohumol",2
"acetaminophen",1
"activated charcoal",1
"aldosterone",1
"allicin",1
"alloin",1
"am-580",1
"amantadine",1
"andrographolide",1
"ar-42",1
"armodafinil",1
"asparagine",1
"atropine",1
"benzodiazepine",1
"boron",1
"cadmium",1
"cannabidiol",1
"capsaicin",1
"carvedilol",1
"ceftriaxone",1
"cesium",1
"chlorhexidine",1
"cholecalciferol",1
"citalopram",1
"creatinine",1
"cysteine",1
"dexmedetomidine",1
"diazepam",1
"digoxin",1
"dipyridamole",1
"fenofibrate",1
"fluticasone",1
"gabapentin",1
"hinokitiol",1
"hydrocodone",1
"hydrocortisone",1
"hymecromone",1
"ibrutinib",1
"imatinib",1
"kava",1
"liothyronine",1
"lisinopril",1
"malic",1
"memantine",1
"midodrine",1
"mifepristone",1
"montelukast",1
"niacin",1
"nicotinamide",1
"oleandrin",1
"omeprazole",1
"ornithine",1
"paroxetine",1
"phosphorus",1
"piracetam",1
"potassium chloride",1
"propranolol",1
"prostaglandin",1
"prostaglandin d2",1
"pyridostigmine",1
"quetiapine",1
"ribose",1
"rivaroxaban",1
"ronnel",1
"sertraline",1
"sildenafil",1
"silmitasertib",1
"sirolimus",1
"sulfamethoxazole",1
"tacrolimus",1
"telmisartan",1
"thalidomide",1
"threonine",1
"tolperisone",1
"trimethoprim",1
"vancomycin",1
"zoliflodacin",1
"zolpidem",1
