"Drug","12-02-2022"
"ivermectin",527
"fentanyl",144
"hydroxychloroquine",103
"metformin",40
"amoxicillin",38
"aviptadil",25
"midazolam",25
"quercetin",24
"ibuprofen",13
"ritonavir",13
"apixaban",11
"azithromycin",9
"niacin",9
"thalidomide",9
"methotrexate",8
"tryptophan",7
"vincristine",7
"brincidofovir",5
"cidofovir",5
"fluvoxamine",5
"talopram",5
"thiamine",5
"acetaminophen",4
"arginine",4
"chloroquine",4
"ivabradine",4
"prednisone",4
"tyrosine",4
"baricitinib",3
"dexamethasone",3
"dopamine",3
"doxycycline",3
"fructose",3
"ketamine",3
"naloxone",3
"naltrexone",3
"taurine",3
"amantadine",2
"cetylpyridinium",2
"chlorine dioxide",2
"favipiravir",2
"glutathione",2
"niclosamide",2
"phenylalanine",2
"quinine",2
"acetylcysteine",1
"activated charcoal",1
"adenine",1
"albendazole",1
"amikacin",1
"angiotensin 1-7",1
"aniline",1
"artemisinin",1
"aspartame",1
"azelastine",1
"biotin",1
"budesonide",1
"camostat",1
"camphor",1
"capsaicin",1
"cefoperazone",1
"chlorhexidine",1
"clopidogrel",1
"curcumin",1
"cyclophosphamide",1
"cysteine",1
"dutasteride",1
"fenofibrate",1
"fisetin",1
"formaldehyde",1
"glycine",1
"glyphosate",1
"guanine",1
"hydroquinone",1
"imatinib",1
"indole",1
"kava",1
"lisinopril",1
"lorazepam",1
"meldonium",1
"mercurochrome",1
"metoprolol",1
"minocycline",1
"montelukast",1
"naproxen",1
"nitrite",1
"nitrous oxide",1
"oseltamivir",1
"phthalocyanine",1
"piracetam",1
"prednisolone",1
"proline",1
"rivaroxaban",1
"ropivacaine",1
"s-23",1
"sertraline",1
"sulforaphane",1
"tacrolimus",1
"titanium dioxide",1
"trehalose",1
"uracil",1
"urea",1
"uridine",1
"vancomycin",1
"verteporfin",1
"warfarin",1
