"Drug","04-29-2021"
"remdesivir",10283
"ivermectin",2414
"hydroxychloroquine",296
"budesonide",222
"dexamethasone",213
"favipiravir",195
"leronlimab",178
"azithromycin",163
"baricitinib",151
"actemra",115
"methylprednisolone",86
"quercetin",73
"penicillin",58
"bendamustine",54
"cytarabine",54
"fentanyl",53
"prednisone",53
"chloroquine",49
"prednisolone",48
"hydrocortisone",46
"fluvoxamine",45
"ibuprofen",38
"niacin",29
"doxycycline",28
"calcitriol",25
"creatinine",19
"levodopa",17
"dopamine",14
"montelukast",13
"plitidepsin",13
"acetaminophen",9
"colchicine",9
"naloxone",9
"quinine",9
"thalidomide",9
"ambroxol",8
"etoposide",8
"niclosamide",8
"nitazoxanide",8
"lopinavir",7
"ritonavir",7
"spironolactone",7
"amlodipine",6
"curcumin",6
"estradiol",6
"fostamatinib",6
"gabapentin",6
"mefloquine",6
"tenofovir",6
"tofacitinib",6
"cyproheptadine",5
"emetine",5
"etoricoxib",5
"ketamine",5
"methotrexate",5
"riboflavin",5
"aviptadil",4
"berberine",4
"cytidine",4
"glycine",4
"potassium",4
"pyridostigmine",4
"pyronaridine",4
"tamoxifen",4
"uracil",4
"arginine",3
"bradykinin",3
"clonazepam",3
"codeine",3
"crocin",3
"cyclophosphamide",3
"domperidone",3
"etodolac",3
"fluoxetine",3
"glutathione",3
"glyphosate",3
"levocetirizine",3
"lidocaine",3
"maraviroc",3
"metformin",3
"modafinil",3
"naproxen",3
"nifuroxazide",3
"opipramol",3
"oseltamivir",3
"pantoprazole",3
"rabeprazole",3
"sargramostim",3
"talopram",3
"thiamine",3
"aldosterone",2
"angiotensin 1-7",2
"antipain",2
"azathioprine",2
"benzodiazepine",2
"camostat",2
"cefixime",2
"celecoxib",2
"chlorine dioxide",2
"datp",2
"ephedrine",2
"famotidine",2
"fexofenadine",2
"forskolin",2
"galidesivir",2
"guanine",2
"hydroxyzine",2
"indomethacin",2
"itraconazole",2
"kava",2
"manganese",2
"mmda",2
"piroxicam",2
"rapamycin",2
"thimerosal",2
"abivertinib",1
"acitretin",1
"amoxicillin",1
"anandamide",1
"apabetalone",1
"astaxanthin",1
"bromhexine",1
"buprenorphine",1
"calcifediol",1
"camphor",1
"cannabidiol",1
"capsaicin",1
"caspofungin",1
"ceftriaxone",1
"cefuroxime",1
"chlorhexidine",1
"chlorthalidone",1
"choline",1
"clopidogrel",1
"cyclopentolate",1
"cyclosporine",1
"cysteine",1
"dextroamphetamine",1
"dextromethorphan",1
"diazepam",1
"diclofenac",1
"dutasteride",1
"ehna",1
"enalapril",1
"epinephrine",1
"etizolam",1
"eugenol",1
"finasteride",1
"folic",1
"formaldehyde",1
"ginsenoside",1
"histidine",1
"hypochlorous",1
"ibudilast",1
"isoquercetin",1
"isoquinoline",1
"leucovorin",1
"levofloxacin",1
"losartan",1
"lumateperone",1
"lutein",1
"macimorelin",1
"meloxicam",1
"mercaptoethanol",1
"meropenem",1
"methylprednisone",1
"midodrine",1
"mifepristone",1
"misoprostol",1
"nandrolone",1
"neodymium",1
"ofloxacin",1
"omeprazole",1
"oxymetazoline",1
"phosphorus",1
"pregabalin",1
"progesterone",1
"propofol",1
"propranolol",1
"ramipril",1
"rutin",1
"ruxolitinib",1
"s-23",1
"sarilumab",1
"silicon dioxide",1
"taurine",1
"telmisartan",1
"tetracycline",1
"theophylline",1
"warfarin",1
"zeaxanthin",1
