"Drug","10-26-2022"
"ivermectin",1035
"hydroxychloroquine",726
"fentanyl",111
"quercetin",26
"naltrexone",19
"ozanimod",18
"creatine",17
"quinine",17
"fluvoxamine",14
"chloroquine",13
"dexamethasone",12
"glyphosate",10
"ibuprofen",10
"vincristine",10
"ketamine",9
"midazolam",9
"bucillamine",8
"niacin",7
"prednisone",7
"creatinine",5
"silibinin",5
"cetylpyridinium",4
"glycine",4
"ritonavir",4
"alvelestat",3
"codeine",3
"doxycycline",3
"famotidine",3
"fluoxetine",3
"glutathione",3
"nystatin",3
"resveratrol",3
"thalidomide",3
"amoxicillin",2
"amphetamine",2
"angiotensin 1-7",2
"bradykinin",2
"budesonide",2
"clopidogrel",2
"curcumin",2
"everolimus",2
"gabapentin",2
"hydroquinone",2
"hydroxyurea",2
"inulin",2
"ketotifen",2
"lidocaine",2
"methylphenidate",2
"naloxone",2
"promethazine",2
"titanium dioxide",2
"acetaminophen",1
"aldosterone",1
"amitriptyline",1
"arginine",1
"atpenin a5",1
"aviptadil",1
"baricitinib",1
"berberine",1
"chlorine dioxide",1
"cyclizine",1
"cyproheptadine",1
"cytisine",1
"dopamine",1
"fructose",1
"hydroxyzine",1
"imatinib",1
"indole",1
"indomethacin",1
"kaolin",1
"l-lysine",1
"manganese",1
"maraviroc",1
"methotrexate",1
"methylcobalamin",1
"metoprolol",1
"modafinil",1
"nitazoxanide",1
"oxycodone",1
"palovarotene",1
"permethrin",1
"phenformin",1
"posaconazole",1
"pregabalin",1
"raloxifene",1
"regorafenib",1
"salbutamol",1
"sorafenib",1
"talopram",1
"thymol",1
"tigecycline",1
"tofacitinib",1
"triclosan",1
"tyrosine",1
"warfarin",1
