"Drug","01-19-2021"
"ivermectin",3441
"hydroxychloroquine",692
"quinine",289
"artemether",281
"lumefantrine",281
"remdesivir",105
"leronlimab",64
"quercetin",54
"doxycycline",52
"azithromycin",51
"nitazoxanide",46
"chloroquine",38
"penicillin",26
"fentanyl",25
"dexamethasone",24
"aviptadil",22
"sarilumab",22
"ibuprofen",21
"metformin",19
"ifenprodil",17
"potassium",17
"niacin",15
"oleandrin",14
"fluvoxamine",13
"cholecalciferol",12
"favipiravir",10
"nifuroxazide",9
"prednisone",9
"calcifediol",8
"thalidomide",8
"actemra",7
"almitrine",7
"am-580",7
"fructose",7
"ketamine",7
"riboflavin",7
"aldosterone",6
"estradiol",6
"methadone",6
"naringenin",6
"budesonide",5
"cefuroxime",5
"methotrexate",5
"pentobarbital",5
"talopram",5
"baricitinib",4
"ceftriaxone",4
"chlorine dioxide",4
"chlorpheniramine",4
"chromium",4
"ciclesonide",4
"crocin",4
"cyproheptadine",4
"dopamine",4
"oseltamivir",4
"prednisolone",4
"triethylene glycol",4
"vincristine",4
"acetaminophen",3
"arginine",3
"cyclosporine",3
"epigallocatechin",3
"epinephrine",3
"mesalazine",3
"propiolactone",3
"s-23",3
"alisporivir",2
"artesunate",2
"bromocriptine",2
"bucillamine",2
"cafedrine",2
"camostat",2
"codeine",2
"curcumin",2
"cysteine",2
"doxorubicin",2
"famotidine",2
"folic",2
"forskolin",2
"glutathione",2
"hypochlorous",2
"icosapent",2
"icosapent ethyl",2
"inulin",2
"maraviroc",2
"mifepristone",2
"montelukast",2
"naloxone",2
"paraoxon",2
"pyronaridine",2
"risperidone",2
"spironolactone",2
"thimerosal",2
"tofacitinib",2
"activated charcoal",1
"amantadine",1
"aminophylline",1
"amitriptyline",1
"amoxicillin",1
"angiotensin 1-7",1
"antipain",1
"apremilast",1
"artemisinin",1
"asparagine",1
"aspartame",1
"atabecestat",1
"benzylmorphine",1
"berberine",1
"bromhexine",1
"bumetanide",1
"cabergoline",1
"cadmium",1
"cannabidiol",1
"chlorhexidine",1
"chlorthalidone",1
"citco",1
"clofoctol",1
"colchicine",1
"daunorubicin",1
"didanosine",1
"diethyl ether",1
"digoxin",1
"doxylamine",1
"duloxetine",1
"ephedrine",1
"famciclovir",1
"fenbendazole",1
"fenofibrate",1
"fluoxetine",1
"fluticasone",1
"fondaparinux",1
"formaldehyde",1
"glyphosate",1
"hesperidin",1
"hydrocortisone",1
"imipramine",1
"indapamide",1
"indium",1
"kava",1
"l-glutamine",1
"l-lysine",1
"leucine",1
"lisinopril",1
"loratadine",1
"losartan",1
"megestrol",1
"megestrol acetate",1
"meropenem",1
"misoprostol",1
"naproxen",1
"nitrous oxide",1
"nitrous-oxide",1
"oxcarbazepine",1
"oxycodone",1
"pg-9",1
"potassium chloride",1
"progesterone",1
"propofol",1
"pyridoxine",1
"quetiapine",1
"rapamycin",1
"ribavirin",1
"rubidium",1
"rutin",1
"squalene",1
"streptomycin",1
"thiamine",1
"trimethoprim",1
"triptorelin",1
"tyrosine",1
"vadadustat",1
"valine",1
