"Drug","12-20-2022"
"ivermectin",1428
"ibuprofen",218
"hydroxychloroquine",171
"fentanyl",136
"naltrexone",37
"ritonavir",25
"quercetin",22
"aviptadil",18
"amoxicillin",12
"nicotinamide",12
"thalidomide",12
"glyphosate",11
"chloroquine",9
"dexamethasone",9
"midazolam",9
"guanfacine",8
"colchicine",7
"prednisone",7
"glutathione",6
"icosapent ethyl",5
"niacin",5
"bucillamine",4
"amiodarone",3
"arginine",3
"budesonide",3
"chlorine dioxide",3
"curcumin",3
"dopamine",3
"emtricitabine",3
"methotrexate",3
"methylprednisolone",3
"quinine",3
"sarpogrelate",3
"simvastatin",3
"uridine",3
"artemisinin",2
"baricitinib",2
"benzonatate",2
"biotin",2
"ciclesonide",2
"favipiravir",2
"gabapentin",2
"ibrutinib",2
"imatinib",2
"prednisolone",2
"torcetrapib",2
"acetylcysteine",1
"adenosine",1
"aldosterone",1
"alvelestat",1
"artesunate",1
"bradykinin",1
"cetylpyridinium",1
"chlorhexidine",1
"cilostazol",1
"clindamycin",1
"clopidogrel",1
"clozapine",1
"famotidine",1
"finasteride",1
"flutamide",1
"gentamicin",1
"hydroquinone",1
"isosorbide",1
"ivabradine",1
"kaolin",1
"ketamine",1
"mannose",1
"minoxidil",1
"naproxen",1
"nicorandil",1
"nitazoxanide",1
"pentoxifylline",1
"potassium chloride",1
"s-23",1
"sumatriptan",1
"suramin",1
"tadalafil",1
"thimerosal",1
"triclosan",1
"urea",1
"vancomycin",1
